Page ID,Page name,Disclaimer,Amount spent (GTQ)
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,≤100
187073013532,Partido VIVA,Partido Político Visión con Valores,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
108066250929809,Noticias San Antonio Sacatépequez,Jennifer Lopez,≤100
109323133802939,Neurona,Neurona,≤100
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100
987890928004366,Dr. Jorge Pum Santiago,These ads ran without a disclaimer,≤100
1552532851481889,Buckner Guatemala,Buckner Guatemala,≤100
100860802065599,LyN BioLearning,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
