Page ID,Page name,Disclaimer,Amount spent (BOB)
370615526396567,Pablo Arízaga Ruiz,Walter Pablo Arizaga Ruiz,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
110887661232069,Two Sides América Latina,These ads ran without a disclaimer,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
103466912684381,Reforma Judicial SCZ,JMS.COM.BO,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
1947703858861720,Mayra Zalles - Diputada,Mayra Ingrid Zalles Trigo,≤100
458248597966121,Economy,Economy,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
158644819154,EarthRights International,These ads ran without a disclaimer,≤100
