Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,19683
1744356319118477,هنا لبنان,هنا لبنان,10518
1428873024044736,المدن - almodon,المدن - almodon‎,9576
1438703606372190,Elham Said Freiha,Elham Freiha,9091
102023711572671,أساس ميديا -  Asas Media,asasmedia,6061
110470091436602,Ici Beyrouth,Ici beyrouth,5275
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,4465
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,4460
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,4445
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,3030
101985661610385,Annahar Al Arabi,Ghiwa Cherfane,3030
394633411339696,fiftyfiftylb,FiftyFiftylb,3030
107698404702208,Alkalima,Alkalima Onlime,2971
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,2455
128417954019381,Al-Moltaka,Melhem Boustany,1515
107800617419717,MYKA Foundation,Elie M. ElHelou,1515
106425851213086,L'Orient Today,L'Orient Today,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
10250877124,Arab News,These ads ran without a disclaimer,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
109112633772887,180post,180Post,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
109667758705400,klevr.lb,These ads ran without a disclaimer,≤100
100960082205245,More Hackz - the 1000 page,These ads ran without a disclaimer,≤100
