Page ID,Page name,Disclaimer,Amount spent (CAD)
1791681504238516,U-Report Canada - English,UNICEF Canada,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
100150989152010,Bonterra Tissue,Bonterra Tissue,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
303473312998028,FedEx,FedEx,≤100
152467601467262,BMO Groupe financier,BMO Groupe financier,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
107305385243120,BeThere.org,Jack Org,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
106265291831309,Unite for Change,Unite for Change,≤100
35715544220,Stand.earth,Stand.earth,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
1553269028327267,Star Sponsored,The Toronto Star,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
98963682935,Canadian Feed The Children,Canadian Feed The Children,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
243795232247,Mennonite Central Committee - MCC,Mennonite Central Committee - MCC,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
685839561442324,Tim S. Uppal,Tim S. Uppal,≤100
868589909847623,Action Canada for Sexual Health and Rights,Action Canada for Sexual Health and Rights,≤100
134455149912301,Seva Canada,Seva Canada,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
104321259649840,CATIE,CATIE,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
169042736456594,All Out,ConnectAd,≤100
109210999137883,Canada's History,Canada's History,≤100
249042335139282,BDC,BDC,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
345209975371,Canadian Business,These ads ran without a disclaimer,≤100
103824205987504,Creative Connector,Creative Connector,≤100
106199152742714,Histoire Canada,Histoire Canada,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
211828366085734,U-Report Canada - Français,UNICEF Canada,≤100
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,≤100
189238771095303,The School of Public Policy - University of Calgary,School of Public Policy - The University of Calgary,≤100
109351050711893,IndigiNews,The Discourse,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
228440567251132,CPA Canada,CPA Canada,≤100
139984972692333,Fondation Rivières,Fondation Rivières,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
152011964819862,White Ribbon Campaign,whiteribbon.ca,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
103281729478947,News Today,These ads ran without a disclaimer,≤100
