Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,119631
112570091503539,GP Papua,Ganjar Nusantara Indonesia,102985
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,87796
104830667806476,Melihat Indonesia,Melihat Indonesia,65978
102656349157647,Tugimanisme,Tugimanisme,65396
112121101796090,Opini 2024,Opini 2024,46639
108132042285089,Erwin Aksa,Yayasan Golkar Institute,45602
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,42709
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,35327
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,31704
104201972748740,asri_st0117,These ads ran without a disclaimer,28542
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,19295
100649018546817,GanjarFans,GanjarFans,17608
106690092440342,Pemilu KIT,PEMILU KIT,11688
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,11351
111864151754055,Esensi TV,Esensi Tv,9788
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,5748
197545083607941,Harian Kompas,Harian Kompas,5600
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,4940
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,4049
572779142753263,Freeport Indonesia,Freeport Indonesia,3413
110294151987732,Head Politika,Head Politika,3222
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,2481
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2293
39253583478,PDI Perjuangan,PDI Perjuangan,2107
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,1968
349963858704476,Komit Digital,Komit Digital,1831
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,1528
103330282779367,Dua Digits Creative,Dua Digits Creative,1321
109455838815878,Moveprenuere,Moveprenuere,1309
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,1257
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1170
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,983
108156498584853,Tetap Puan,Marabunta Family Cyber,928
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,895
101228692503239,Opini Publik,Opini Publik,810
112031464483846,Speaking Partner Kampung Inggris,These ads ran without a disclaimer,661
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,632
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,631
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,585
102273039070802,Info Terkini,Info Terkini,482
371274723582677,Cak Salam,Cak Salam,477
109482038873245,Digital Marketing Politik ID,Konsultandm.com,438
107241861191421,Ilmu Tambang,Ilmu Tambang,419
306213619526427,Jusuf Kalla Fans Club,Jusuf Kalla Fans Club,416
106397652451725,Barisan Biru Langit,Barisan Biru Langit,364
102626198026698,Rika Sudjiman,Ganjar Nusantara Indonesia,356
103581752405141,Sobar Harahap,Sobar Harahap,350
115816131581858,Home Racik Digital,Home Racik Creative,346
110094970475583,Yayasan Ada Orang Baik,Yayasan Ada Orang Baik,299
110750361762052,Pikiran Rakyat,Pikiran Rakyat,286
104427162506872,Fakta Anies,Fakta Anies,258
112931408360736,Safer Internet Lab,Safer Internet Lab,213
526765274016858,DPD Gerindra Gorontalo,DPD Gerindra Gorontalo,203
101442143039076,PatriotParty Site,Skylabs Indonesia,178
164909433966316,Suara Anies,Suara Anies,170
114862318264218,Marketing 2024,KelasMaster.id,166
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,146
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,146
106004407402000,Cakap Politik,Cakap Politik,144
101076948451651,Masa Depan Kita,Masa Depan Kita,142
101804639078770,Unboxing Anies,Unboxing Anies,137
110368964786452,Kemajuan Bersama,Kemajuan Bersama,131
106894958316644,Relawan sintawati,Relawan sintawati,128
102497641558430,Indonesia Tolak HOAX,Indonesia Tolak HOAX,117
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,109
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,107
108695584343029,Baik Untuk Kita,Baik Untuk Kita,≤100
108571334357297,Melangkah Lebih Baik,Melangkah Lebih Baik,≤100
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,≤100
202555993805088,Caption,Ganjar Nusantara Indonesia,≤100
302347240546697,AR Visual Project,AR Visual Project,≤100
100359258525418,Pemulihan Lebih Baik,Pemulihan Lebih Baik,≤100
107563341482947,MazDjo Pray,These ads ran without a disclaimer,≤100
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,≤100
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,≤100
110100218339060,Wahai Ibu Pertiwi,Wahai Ibu Pertiwi,≤100
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,≤100
255601878216867,Komisaris Politik,Komisaris Politik,≤100
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,≤100
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,≤100
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,≤100
101670979099537,OverheardKonoha,OverheardKonoha,≤100
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,≤100
113297874899308,Amir Faisal,These ads ran without a disclaimer,≤100
101866128977837,Belajar Pemilu,Belajar Pemilu,≤100
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,≤100
615040838898606,Angry Birds Dream Blast,These ads ran without a disclaimer,≤100
104307408946684,心灵智慧,These ads ran without a disclaimer,≤100
