Page ID,Page name,Disclaimer,Amount spent (MXN)
469246976533189,Santiago Creel,Santiago Creel,1674
115942954883881,México Rumbo 2024,México Rumbo 2024,1612
923633637651202,Morena Sí,Morena Sí,1090
378957422257023,Bealieversmx,Bealieversmx,1082
195400400486017,Antena San Luis,Antena San Luis S de RL de CV,1051
803041666459797,Enrique de la Madrid,Enrique de la Madrid,722
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,686
420690148033445,Enrique Galindo Ceballos,Enrique Galindo Ceballos,674
760338230775180,San Luis Ya Es Verde,San Luis Ya Es Verde,474
104502545545325,El Sol de América,El Sol de America,413
108867924581411,La Cuarta Noticias,La Cuarta Noticias,412
102767832191810,Información La Frontera,Información La Frontera,405
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,395
108322682040390,Erosión Digital,Erosión Digital,388
104745382187531,The Times Mexico,The Times Mexico,364
108737448471399,Altavoz Web,Altavoz Web,351
106924712250738,Mexicanos,Mexicanos,345
115501230577691,Libre Ejercicio,Libre Ejercicio,318
56713285274,Greenpeace México,Greenpeace México,300
129116715379616,La Lotería Del Pueblo,La Lotería Del Pueblo,279
104502601405611,Prensa Desde la Raíz,Prensa desde la raíz,268
102096448429084,Centinela México,Centinela México,263
2278006102263079,Emsavalles,Emsavalles,247
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,237
101532591996363,Neox México,Neox México,222
105665831898946,Red El Centenario,Red El Centenario,212
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,181
115801871375855,La web de Valles,La web de Valles,176
101286692618485,Centro de Conciliación Laboral del Estado de San Luis Potosí,Partners of the Americas,165
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,156
120923597592109,Hoy Sí Mx,Consejo de la Comunicación,153
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,148
101267031439463,Voz de las Empresas,Consejo de la Comunicación,141
645731535452116,FactoMétrica,FactoMétrica,140
111999394268522,Cadena 6,Cadena 6,132
112737811873761,Mujeres de Guinda,Mujeres de Guinda,128
264773293005,Marko Cortés,Marko Cortés,124
109634395756375,Save the Children México,Save the Children México,124
156639921819,Gii360,Gii360,117
110480358797556,Defendiendo México,Defendiendo México,114
254852601222832,Cemex México,CEMEX México,113
105718724852345,Algoritmo,Algoritmo,111
110607145423901,Proyecto Transformación 2024,Proyecto Transformación 2024,106
107909115169446,Perspectiva San Luis,Perspectiva San Luis,106
217803715093376,Rosario Robles,Rosario Robles,≤100
102889662253183,Avanzada Nacional,Avanzada Nacional,≤100
1520610478183053,Badabun,Badabun,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
108819392526809,Partido Acción Nacional,Partido Acción Nacional,≤100
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
649537335150172,Astrolabio Diario Digital,Astrolabio Diario Digital,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
400424903426385,SIMAPAG Guanajuato,Ads Project Media,≤100
151599265622637,Bertha Caraveo,Bertha Caraveo,≤100
1545555582174942,TResearch,TResearch,≤100
323319651067985,Monitor Nacional,Monitor Nacional,≤100
171435049569865,Victor Hugo Romo de Vivar,Victor Hugo Romo de Vivar,≤100
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,≤100
106900422462949,República al Día,Republica al dia,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
111500427861311,Instituto De Mujer Emprendedora,These ads ran without a disclaimer,≤100
139767742461,Manuel Velasco Coello,Manuel Velasco Coello,≤100
235994093744848,Contra Réplica,EDICIONES SAN FRANCISCO S.A. DE C.V.,≤100
831319236907829,Conspiracción,Conspiracción,≤100
174058432636166,El Deforma,El Deforma,≤100
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,≤100
108365995414780,Código Regio,Código Regio,≤100
1473004362981239,Informe Confidencial,Informe Confidencial,≤100
103765739476671,Alza La Voz Política,Alza La Voz Política,≤100
133478060111915,Cemex Impacto Social,CEMEX México,≤100
149232789409,IECH - Centro de Fertilidad,IECH,≤100
351692528718078,GobernArte,GobernArte,≤100
103318515925385,Informe Regio,informe Regio,≤100
