Page ID,Page name,Disclaimer,Amount spent (PLN)
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,195
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,194
102931488739,Platforma Obywatelska,Platforma Obywatelska,167
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,155
376101312892,Miasto Poznań,Miasto Poznań,143
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,130
311278685609822,Fundacja Centaurus,These ads ran without a disclaimer,122
104420026017311,Poland 24,These ads ran without a disclaimer,122
100302862419697,"Wielkopolska, tej",UMWW,116
57544755889,Amnesty International Polska,Amnesty International Polska,114
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,107
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,104
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,101
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
222141244609992,Poseł Jakub Rutnicki,Poseł Jakub Rutnicki,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
109218848183780,Marek Woźniak,UMWW,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100
1227194230675141,Pratia,Pratia SA,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100
144808095552639,ING Polska,ING Polska,≤100
151650414730,Med Polonia,Med Polonia Sp. z o. o.,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
102811109411234,Do:łącz,Dołącz,≤100
159546574381832,Paulina Hennig-Kloska,Paulina Hennig-Kloska,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
95661128574,Radio ESKA,Radio ESKA,≤100
195591907176717,Grzegorz Piechowiak - Wiceminister Rozwoju i Technologii,Biuro Posła Grzegorza Piechowiaka,≤100
178362315106,European Parliament,European Parliament,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
