Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
486783218122812,El Alto es Noticia BO,Teclea,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
105653850798015,Marcelo Pedrazas,Erick Marcelo Pedrazas Lopez,≤100
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
1840427712720136,Bruno Acosta,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
107861018338534,Amy Montes I Packaging & Continue Improvement,These ads ran without a disclaimer,≤100
458248597966121,Economy,Economy,≤100
100180622130179,Valin Trading Academy,These ads ran without a disclaimer,≤100
