Page ID,Page name,Disclaimer,Amount spent (MXN)
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,1090
354715814963697,Gerardo Aguado Gómez,Brecha Comunicación,712
323351798154535,Olivia Martínez Leyva,Brecha Comunicación,591
100615629548784,Blanca Lamas,Brecha Comunicación,432
115475744802204,Oleada 4T,Oleada 4t,349
153947391339205,Manolo Jiménez Salinas,MANOLO JIMENEZ SALINAS,281
117578037942108,Democracia Informada,https://democraciainformada.com/,217
104065375986923,La Politigrería,Antonio Jair Diaz Calderon,206
291420500968149,Ricardo Mejia Berdeja,Ricardo Mejia Berdeja,196
113990284949467,Avance y Progreso,avanceyprogreso.com,196
131763133152028,Avanzando el Plan C,Apolo Mayorga Galindo,190
923633637651202,Morena Sí,Morena Sí,145
100295832888456,Con Claudia Si,conclaudiasi.net,125
56713285274,Greenpeace México,Greenpeace México,112
285425575555989,Hugo Dávila,Brecha Comunicación,≤100
108751525359645,Con Morena trabajamos todxs,conmorenatrabajamostodos.com,≤100
109941394793117,Pily De Aguinaga,Gabriel Francisco Pedro,≤100
109342674580528,Sandra Sierra,Sandra Guadalupe Sierra Limones,≤100
421877377878288,Municipio de Querétaro,Municipio de Querétaro,≤100
115473561466606,Transformando con valor,Transformando con Valor,≤100
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,≤100
130816463246126,Nortimex,Gerardo Soberanes,≤100
107634672145424,Defiendo la Transformación,Defendiendo la Transformación S.A de C.V,≤100
116301771417606,Con AMLO y Claudia Hasta la Victoria,Maria Del Carmen Ramirez Pichardo,≤100
171494803269262,Noticias México,euthenics,≤100
1545555582174942,TResearch,TResearch,≤100
102713462642162,Campeche con la 4T,campecheconla4t.com,≤100
106763384981876,La Prensa Mx,Maria Elena Reyes Garcia,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
100990812585535,Servicios Médicos Veterinarios Durango,Servicios Médicos Veterinarios Durango,≤100
1635547433336430,En Vivo Durango,Hector Andres Soto Hernandez,≤100
116300981407455,Pulso Guinda,pulsoguinda.com,≤100
114158248252278,Cursos Gratis 2023,Convocatorias 2023,≤100
110465284752149,Fernando Hernández,MAD analytics,≤100
109927953731014,Espacio Libre México,Espacio Libre México,≤100
110402150604275,Así La República,Así la República,≤100
133478060111915,CEMEX Impacto Social,CEMEX México,≤100
120960044277166,Despertar del Tigre,Raymundo Mendoza Arredondo,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
