Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,355094
1438703606372190,Elham Said Freiha,Elham Freiha,134328
137195823051820,Maharat Foundation,Maharat Foundation,119403
106197498149118,لبنان الكبير,Grand Lebanon,89552
199579566767546,أنا والخبر,هيثم محمد طالب,89552
154029261310643,LADE,LADE,74627
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,44776
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,29851
1744356319118477,هنا لبنان,هنا لبنان,29851
107800617419717,MYKA Foundation,Elie M. ElHelou,29851
116141051407408,Amin Salam,Rami Salam,20746
102159074552873,لبنان التغيير,لبنان ينتقض,14925
2509759842418472,LebTalks,Lebtalks,14925
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,14925
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,14925
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,5075
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
109831251935707,خليل المقداد,These ads ran without a disclaimer,≤100
273089522819834,24Media,These ads ran without a disclaimer,≤100
106028018190698,Costacurta SpA-VICO,These ads ran without a disclaimer,≤100
106425851213086,L'Orient Today,L'Orient Today,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
105319651353770,Jusur,Jusur,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,≤100
103553614349757,Hafryat plus,These ads ran without a disclaimer,≤100
2351186658355640,Lebanon And The World - لبنان والعالم,Lebanon And The World - لبنان والعالم,≤100
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,≤100
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100
