Page ID,Page name,Disclaimer,Amount spent (BRL)
165500080198037,"Mulher, Família e Direitos Humanos","Ministério da Mulher, da Família e dos Direitos Humanos",2194
301774903545521,Brasil Paralelo,Brasil Paralelo,1262
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",604
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,455
157964194719,Enel Clientes Brasil,Enel Brasil,425
425215080864180,Pfizer Brasil,Pfizer,422
141627992572943,Budweiser,Ambev,394
109918909035681,Cerveja Brahma Oficial,Ambev,325
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,226
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,150
843985505628610,Órigo Energia,Órigo Energia,133
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,128
255804437808407,Vale,Gustavo Ferreira,123
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,105
197698930267127,Alana,Instituto Alana,≤100
338601016235780,Capitão Wagner,Cap. Wagner,≤100
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
143803862450980,Célio Studart,Célio Studart Barbosa,≤100
615600128536767,Prefeitura de Sobral,Outcome Digital Strategy,≤100
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,≤100
2544666325578449,Eleja.se,Eleja.se,≤100
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
150897651635768,Governo do Estado do Ceará,OUTCOME DIGITAL STRATEGY,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,≤100
151461171594566,Oi,DREAMERS ROCK - RJ,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,≤100
113165042099382,Brasil 61,Brasil 61,≤100
870626586401851,Almir Bié,ELEICAO 2022 ANTONIO ALMIR BIE DA SILVA DEPUTADO ESTADUAL,≤100
173462122708608,Box 1824,Box1824,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
108570868698233,Mi Digital 2022,These ads ran without a disclaimer,≤100
104738421003389,InvestNews BR,Easynvest,≤100
598872067223455,iti,These ads ran without a disclaimer,≤100
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,≤100
