Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,2487
171169022896525,Guaraná Antarctica,Ambev,2175
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,763
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",730
159103797542,Greenpeace Brasil,Greenpeace Brasil,206
112830251033781,Tiger,GRUPO HEINEKEN,193
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,182
320910192098867,Ufficio in Sensa Comunicação,Sensa Comunicação,121
114352664478,Motel Cisne,These ads ran without a disclaimer,105
465235726843103,Ambev,Ambev,104
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
214687541970095,Ed Pereira,EDMILSON CARLOS PEREIRA JUNIOR,≤100
478752158813845,Maurício Eskudlark Deputado,Assinatura Do Titular,≤100
366915959992127,Luciane Carminatti,Juliana Cardoso,≤100
587065281989375,Topazio Neto,Topazio Silveira Neto,≤100
364253843645006,Carlos Chiodini,Carlos Chiodini,≤100
122049746316330,Oscar Gutz,Oscar Gutz,≤100
247728615732878,Paulinha,Ana Paula da Silva,≤100
2042769135946787,Special Dog Company,These ads ran without a disclaimer,≤100
109422710632609,A Verdade,Thiago Pereira Berto,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
325995381514796,Sinduscon da Foz do Rio Itajaí,These ads ran without a disclaimer,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
113165042099382,Brasil 61,Brasil 61,≤100
122923285036030,Júlia Zanatta,Júlia Zanatta,≤100
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,≤100
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,≤100
1931989763744839,Gilson Marques,Gilson Marques,≤100
104825035648255,Enerugi Solar,Leonardo Gomes Da Motta,≤100
139802366201747,MDB Santa Catarina,MOVIMENTO DEMOCRATICO BRASILEIRO SANTA CATARINA SC EST,≤100
219033621828208,Kleberson Lima,Kleberson Lima,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
1041510199294865,Repórter Sérgio Guimarães,These ads ran without a disclaimer,≤100
113005112093720,Aldo Solar,Aldo Solar,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
255804437808407,Vale,These ads ran without a disclaimer,≤100
1042447872549823,Deputado Sargento Lima,Carlos Henrique De Lima,≤100
258088921369,TOTVS,TOTVS,≤100
147234722056641,Zé Milton,José Milton Scheffer,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
1890511691240948,Roberto Pereira,Roberto Pereira,≤100
1563118247151513,André Vechi,André Vechi,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
676018995800125,Edilson Massocco,These ads ran without a disclaimer,≤100
1452263511652954,Câmara de Vereadores de Itajaí,Câmara de Vereadores de Itajaí,≤100
422665284772249,Fernando Ulrich,Liberta Agentes Autonomos de Investimentos S/s LTDA,≤100
227274370727764,Deputado Ivan Naatz,Ivan Naatz,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,≤100
110231373695200,Shopee,These ads ran without a disclaimer,≤100
104498669210628,Gustavo Rodrigenes,Assinatura Direito,≤100
103000918500055,yuriogaspar,These ads ran without a disclaimer,≤100
255070044551567,Jornal Linha Popular,Jornal Linha Popular,≤100
102804299269494,Professor Gilson de Souza,Professor Gilson de Souza,≤100
111241944518289,Legislativo na Prática,Instituto Dankemo,≤100
103262444838742,Grossl & Buttelbrün advogados,These ads ran without a disclaimer,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
263199020531986,JOTA,JOTA,≤100
108153514018164,Vereador Roger Knipers,Roger Knipers,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
100684735451074,ukinbrazil,These ads ran without a disclaimer,≤100
109918909035681,Cerveja Brahma Oficial,Ambev,≤100
104064514767021,Vereador Oda Jornalista,Oda Jornalista,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
1069481486459981,Antídio Lunelli,Antídio Aleixo Lunelli,≤100
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
163893463708223,Marcelo Vitorino,IDP,≤100
111884973858662,Marlina,Marlina Oliveira Schiessl,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
328393683976480,Ricardo Guidi,Ricardo Zanatta Guidi,≤100
143668009023877,Itaú Social,These ads ran without a disclaimer,≤100
190320721462647,Vereador Dalmolin,Marciano Dalmolin,≤100
106394487778834,LUCAS MAIA,Lucas Fernando Da Maia,≤100
192482638946429,Vereador Almir Dias,Almir Paulo Dias,≤100
101879378177394,Adriana Rossi,Adriana Rossi,≤100
493279007447747,BRK,These ads ran without a disclaimer,≤100
114545680471703,Pedro Quintanilha - Mentalidade Empreendedora,Eduardo Lima Ferreira,≤100
118678938210868,SIMPI,SIMPI,≤100
514693908725810,Havan,These ads ran without a disclaimer,≤100
101824312586144,Julio Terapias Integrativas,These ads ran without a disclaimer,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
2544666325578449,Eleja.se,Eleja.se,≤100
104738421003389,InvestNews BR,Easynvest,≤100
2323904661180742,All Out Brasil,All Out,≤100
