Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,2241
65929129383,Røde Kors,Røde Kors,861
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,699
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,618
207401585966233,Inger Støjberg,Inger Støjberg,465
59143726810,Psykiatrifonden,Psykiatrifonden,411
122074554119,EU Social,EU Social,365
154415494575789,IDA,IDA,363
12860228293,Politiken,Politiken,334
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,303
132344416862423,FOA,FOA,272
105511328705392,HØRT,Børns Vilkår,268
116269191760882,DSB,DSB,259
320982581296484,TV 2 Play,TV 2 Danmark A/S,254
26458152911,SOS Børnebyerne,SOS Børnebyerne,251
55365680705,Greenpeace Danmark,Greenpeace Danmark,238
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,233
671022293105597,Alex Vanopslagh,Alex Vanopslagh,227
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,219
250994288337708,Sex og Samfund,Sex og Samfund,216
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,200
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam Danmark,197
304554445813,Videncentret Bolius,Videncentret Bolius,165
121570596369,CARE Danmark,CARE i Danmark,130
12787473132,Berlingske,Berlingske,128
126543540781090,Ældre Sagen,Ældre Sagen,128
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,123
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,121
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,105
110321008383861,Red Barnets landsindsamling,Red Barnet,≤100
104414898912918,GOTO Sønderborg,GOTO Sønderborg,≤100
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,≤100
179420709465,Venstre Mors,Venstre Mors,≤100
304554445813,Videncentret Bolius,Bolius,≤100
102154048301476,Lederstof.dk,Lederne,≤100
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,≤100
369336273158091,Land of Hope,Land of Hope,≤100
748887235210811,Obton Forvaltning A/S,Obton A/S,≤100
133707013355759,Danner,Danner,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,≤100
181330585392156,Skattestyrelsen,Skattestyrelsen,≤100
110721302396563,Agri Nord,Agri Nord,≤100
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,≤100
529124290474705,Nikolaj Villumsen,Enhedslisten,≤100
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
246977185497434,Plastic Change,Plastic Change,≤100
459641371068935,Forenet Kredit,Forenet Kredit,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
253132104886911,Kvisten,Kvisten,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,≤100
130388840342741,Danske Bank,Danske Bank,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
657491824390744,Spring Copenhagen,Spring Copenhagen,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",≤100
100263786205970,Job i Altiden Ekko,Altiden Ekko,≤100
186645960378,Danwatch,Danwatch,≤100
64344083041,Enhedslisten Aalborg,Enhedslisten Aalborg,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
314301147507,Astma-Allergi Danmark,Astma-Allergi Danmark,≤100
108086794971176,Innovationscenter for Økologisk Landbrug,Innovationscenter for Økologisk Landbrug,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
36664432940,Amnesty International Danmark,Amnesty International Danmark,≤100
314676938743,DM din akademiske fagforening,DM,≤100
106337644874773,"Birgitte Sørensen, Vesthimmerland",Birgitte Sørensen,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
1427831394175028,Mælken.dk,Mælken.dk,≤100
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100
359674067377201,BUPL,BUPL,≤100
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),≤100
1405355586351630,Carlsbergfondet,Carlsbergfondet,≤100
74796954245,SF,SF,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
72672361910,Børns Vilkår,Børns Vilkår,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
107898832590939,European Commission,European Commission,≤100
356520931077196,Europabevægelsen,Europabevægelsen,≤100
177588925606965,Landsforeningen for Bæredygtigt Landbrug,Landsforeningen for Bæredygtigt Landbrug,≤100
106314211063132,Foreningen for Grundvandsbeskyttelse,These ads ran without a disclaimer,≤100
129940943738051,Odense ser Rødt,Odense ser Rødt,≤100
1246666085407861,Karsten Hønge,SF,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
336333896418452,Assens Kommune,Assens Kommune,≤100
29097589538,Årsskriftet Critique,Årsskriftet Critique,≤100
119769598101853,Konservativ Ungdom,Konservativ Ungdom,≤100
101248435485457,Frihedsbrevet,Mediehuset Friheden,≤100
106944815632678,E-demokratiet,e-demokratiet,≤100
