Page ID,Page name,Disclaimer,Amount spent (THB)
110362667973472,สรวิศ เดชเสน - Sorawit Dessen,สรวิศ เดชเสน - Sorawit Dessen,≤100
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,≤100
109239188766815,ดร. วิทยา อินาลา,Klod Sawadputsra,≤100
161651553861945,Amnesty International Thailand,Amnesty International Thailand,≤100
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,≤100
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,≤100
100257869411978,Mong to Vu dep375494,These ads ran without a disclaimer,≤100
106439615083259,ธนวัช ภูเก้าล้วน  เคี่ยงกระบี่,ธนวัช ภูเก้าล้วน  เคี่ยงกระบี่,≤100
104427797605274,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,≤100
876168575848382,U-Report Thailand,UNICEF Thailand,≤100
177948972256358,เอกนัฏ พร้อมพันธุ์ (ขิง),Chonticha Mahachai,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
100530401779420,พรรคไทยภักดี,พรรคไทยภักดี,≤100
476608676019726,หนังสือสรุปคนโปรด อ่านง่าย เข้าใจไว,These ads ran without a disclaimer,≤100
102760714981774,สุภาพร กำเนิดผล,สุภาพร กำเนิดผล,≤100
101504656149099,Peace Sasipatra  - ศศิร์ภัทรา พชิราพิชาพัฒน์,Peace Sasipatra  - ศศิร์ภัทรา พชิราพิชาพัฒน์,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
108635927540997,เทมส์ ไกรทัศน์ - ภูเก็ต,เทมส์ ไกรทัศน์ - ภูเก็ต,≤100
102530815945359,องอาจ วชิรพงศ์,Areeya Namdokmai,≤100
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,≤100
1635406246730420,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,≤100
365923533756876,Kleens อกไก่ปั่น,สันตยุต ทองวิลาศ,≤100
106212605666715,จ๋ายกวี  คนต่งห่อหยัดได้,Kaweejaiphuket,≤100
204016840519336,ศ.ดร.นฤมล ภิญโญสินวัฒน์,ศ.ดร.นฤมล ภิญโญสินวัฒน์,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
118757751143686,อิทธิพล ชลธราศิริ - Itthiphon Chontharasiri - แบงค์ชัย,Itthiphon Chontharasiri,≤100
104908418629549,EnableSurvey,"Excellent Digital Development Co.,Ltd.",≤100
100808236254749,ทรงพล ชูศิลป์กุล - Songphon Chusilkul,ทรงพล ชูศิลป์กุล - Songphon Chusilkul,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
106561034744198,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,≤100
141739712586,ตรีรัตน์ ศิริจันทโรภาส - Treerat Sirichantaropas,ตรีรัตน์ ศิริจันทโรภาส - Treerat Sirichantaropas,≤100
105125715202609,ส.ส.ไผ่ ลิกค์,ส.ส.ไผ่ ลิกค์,≤100
100545119426784,พีระพันธุ์ FC,Bunsong Rodyo,≤100
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,Thanachit Phraemuang,≤100
112073738279329,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,≤100
152665702176493,Ringsideการเมือง,Ringsideการเมือง,≤100
317911298372936,อรอนงค์  กาญจนชูศักดิ์,These ads ran without a disclaimer,≤100
256562988507540,Like Anutin,Like Anutin,≤100
3080161418691131,Thailand FACT Today,Thailand FACT Today,≤100
985820164804495,ธนาคารพัฒนาวิสาหกิจขนาดกลางและขนาดย่อมแห่งประเทศไทย,ธนาคารพัฒนาวิสาหกิจขนาดกลางและขนาดย่อมแห่งประเทศไทย,≤100
114914794432449,กฎหมายใช้สอบราชการ by Æ+,กฎหมายใช้สอบราชการ by Æ+,≤100
100915662043252,Denis Ads.,บริษัท เดนิส แอดส์ จำกัด,≤100
104818498648350,ปรีชาวิชญ์ ฉิมผกา,These ads ran without a disclaimer,≤100
279417352523067,กฤษณ สุนทรกิจพาณิชย์,Narong Thongphantha,≤100
658836277895984,บ้านสุมโน,These ads ran without a disclaimer,≤100
462909117451519,หนังสือดีบอกต่อ & TONI Bookstore,These ads ran without a disclaimer,≤100
264065496937763,My Chavapol (ชวพล วัฒนพรมงคล),My Chavapol (ชวพล วัฒนพรมงคล),≤100
277320192288594,โอม จิรชาติ,โอม จิรชาติ,≤100
