Page ID,Page name,Disclaimer,Amount spent (INR)
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,22922
21169267101,Give,Give,6038
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,5658
270666596375251,Jhatkaa.org,Jhatkaa.org,5054
569719826470581,Amol Balwadkar,Sanket Sandeep Dhorje,2712
30290552843,Greenpeace India,Greenpeace Environment Trust,2361
109213711234020,मी एकनाथ समर्थक,Shinde Sahab Fans,2311
925007000949719,ExxonMobil,These ads ran without a disclaimer,2209
107395897271506,Kutumb,Swatantra Verma,2136
841171029605948,India News,India News,2109
104415139290895,मी मराठी - Me Marathi,Me Marathi,2005
131008353232245,महाराष्ट्राचा विश्वास - एकनाथ,Shinde Sahab Fans,1995
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,1912
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,1905
1503863456597524,Chandrakant Patil,Chandrakant Patil,1811
532582040125177,Polkhol Maharashtra - Kantikumar Jain,Kantikumar Harakchandji Jain,1736
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,1632
109545244848137,Crafto,Kutumb App,1514
123405501008524,Mercedes-Benz India,Mercedes-Benz India,1485
797927846899300,Flag Foundation of India,Flag Foundation of India,1475
108199110960976,Dattatray Achyutrao Sawant - दत्तात्रय अच्युतराव सावंत,content factory,1474
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Ganesh Subhashrao Lomte,1441
492852320801212,Hansraj Ahir,Rajveer Arvind Choudhary,1316
108543274952782,Stalinudan Tamil Nadu,Stalinudan Tamil Nadu,1184
1428546280755523,Sulbha Sanjay Khodke,Vishal Vijayrao Khodke,1170
103782051383159,School of Politics,School of Politics,1169
105298484651843,SME Climate Hub,These ads ran without a disclaimer,1132
187155631954436,Max Woman,These ads ran without a disclaimer,1098
479998865355592,Aditya Birla Group,Aditya Birla Group,1053
104516512296314,Kartikeya Sharma,Kartikeya Sharma,1046
184037471806795,Om Rajenimbalkar - ओम राजेनिंबाळकर,Sagar Sarangdhar Randive,1021
586574801848194,Sunil Mendhe,Sharada Consultancy Services,1016
897056127025640,InKhabar,InKhabar,985
802738266495790,Rana Dada FC,Rana Dada FC,951
114233898263244,Indian Compass Videos,theindiancompass.com,929
449378495112356,Swades Foundation,Swades Foundation,920
1571167366231304,Ramakant Bhargava,Saket Bhargava,870
394168494317389,MIT World Peace University,MIT World Peace University,765
132689140088396,smilefoundation,smilefoundation,757
696682427199877,Udaysing Rajput - उदयसिंग राजपूत,Udaysing Sardarsing Rajput,723
667560657014524,Mahendra Singh Solanki,Swanit Infotech,715
411129449009589,K.C. Venugopal,K.C. Venugopal,695
104071715577392,SK International Sainik School Retharedharan - Sangli,Sanket Vinodkumar Surana,689
466835200043903,उमेद अभियान - Maharashtra State Rural Livelihoods Mission,MASRLM,684
