Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,360
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,110
856012741442139,Ipas LAC,NEUMA,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
123928580986363,Ministerio de Trabajo y Previsión Social,Ministerio de Trabajo y Previsión Social,≤100
101559144921198,Noticias San Pedro Sacatepéquez,Jennifer Lopez,≤100
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,≤100
103769008029892,Noticias San Marcos,Jennifer Lopez,≤100
346555569171847,Bakuheleng,These ads ran without a disclaimer,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
110582257361172,Partido Azul,Diego Armando Orellana,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,≤100
101924172720353,La publicación de Investing,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100
222717911120348,Venus Remedies Limited,These ads ran without a disclaimer,≤100
