Page ID,Page name,Disclaimer,Amount spent (TWD)
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,485
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,275
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,212
693907914395620,良杯製所 Oolab,良杯製所 Oolab,195
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,126
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,121
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,121
555403217887724,台灣國際器官移植關懷協會（Taicot）,台灣國際器官移植關懷協會（Taicot）,119
106801464127093,目目非營利 MUVE NPO,目目非營利,117
376261345868585,李文斌,楊喬淩,≤100
286487218798,遠見雜誌,遠見雜誌,≤100
1023570434380861,鮮享農YA - 農糧署,鮮享農YA - 農糧署,≤100
526108450863586,南投縣政府文化局,南投縣政府文化局,≤100
1436850183290438,One-Forty,One-Forty,≤100
103219708815173,蕭立妍,Li Yen Hsiao,≤100
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,≤100
182051388480660,客家委員會 Hakka Affairs Council,These ads ran without a disclaimer,≤100
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),≤100
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,≤100
104805437969925,JERA 台灣捷熱能源,"JERA Energy Taiwan Co., Ltd.",≤100
390569611008641,願景工程基金會 Vision Project,願景工程基金會,≤100
101297638763256,識媒體,識媒體,≤100
610076519131640,Hi-Q守護全家人的健康,Hi-Q守護全家人的健康,≤100
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,≤100
569626243213799,生鮮時書,生鮮時書,≤100
117783364246498,H Store,These ads ran without a disclaimer,≤100
219315794887869,聯合報,聯合報股份有限公司,≤100
1537741526464370,桃園市議長邱奕勝,奕勝 邱,≤100
211730475524462,大陸委員會,大陸委員會,≤100
177161918975981,基督教芥菜種會,基督教芥菜種會,≤100
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,≤100
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,≤100
102171452376534,陳財能,陳財能,≤100
436843193180529,Unipapa,Unipapa,≤100
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,≤100
236329653113740,台灣玩具圖書館,台灣玩具圖書館,≤100
2430390413849261,奕綸有限公司,京昀,≤100
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,≤100
200363073753153,彩虹平權大平台,彩虹平權大平台,≤100
110699089014688,三立新聞,三立新聞,≤100
226660410787355,民視體育新聞,民視新聞,≤100
127702360634620,張媽媽流浪動物之家,貝殼放大,≤100
104624290080479,張育美,翊斌黃,≤100
235679595900,民視新聞,民視新聞,≤100
1649523455281990,遠山呼喚,遠山呼喚,≤100
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,≤100
449156429152075,永安國際理財中心,永安國際理財中心,≤100
276183192418062,熊米屋烘焙坊,柏璋蘇,≤100
1385833738386412,徐志榮,嘉玲 詹,≤100
103141681121150,城市學,遠見雜誌,≤100
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,≤100
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,≤100
127628276929,天下雜誌,天下雜誌,≤100
