Page ID,Page name,Disclaimer,Amount spent (ILS)
237683826350051,איילת שקד - Ayelet Shaked,איילת שקד - Ayelet Shaked,375
360579527982726,מחאת הגלימות השחורות,מחאת הגלימות השחורות,359
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,343
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,335
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,242
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",201
325131448440639,מפלגת נעם,מפלגת נעם,187
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,166
248723598607259,ארגון בזכות,Bizchut,158
204780362875106,מקור ראשון,מקור ראשון,142
107217383988190,מגזין אפוק,Epoch Magazine,142
790149967713981,דרכנו,דרכנו,138
849824028408565,תנועת אם תרצו,תנועת אם תרצו,136
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,≤100
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100
1073548259341247,לובי 99,לובי 99,≤100
194200557275526,לשכת העיתונות הממשלתית,לשכת העיתונות הממשלתית,≤100
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,≤100
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100
2006017239720182,שחרור מוחלט,רועי שפרניק,≤100
182916765074767,אדם טבע ודין,אדם טבע ודין,≤100
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,≤100
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,≤100
1429610370619240,פרו אסטרטגיה - Pro Strategy,פרו אסטרטגיה,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100
104743111658191,Ron Ben Shushan,רון בן שושן,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
161096657252221,שוברים שתיקה,שוברים שתיקה,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
156725471013811,כרמל פלור דיזיין Carmel Floor Design,כרמל פלור דיזיין Carmel Floor Design,≤100
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,≤100
101189288896863,לבבי - דפיברילטור להצלת חיים מדום לב בבית,לבבי,≤100
100301088671913,Tal Hershkovitz,Tal Hershkovitz,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
604890186681585,מור ויצמן,Mor Weitzman,≤100
124894077550811,ישראל חופשית,ישראל חופשית,≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
104728241521436,האגודה לתרבות הדיור,האגודה לתרבות הדיור,≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
100849682799685,לתינוק הקטן,Omri Saada,≤100
101600712771452,ענבל חרמוני,ענבל חרמוני,≤100
717156685055452,תנופה בקהילה-Tenufa Bakehila,תנופה בקהילה,≤100
280542409315,יד יצחק בן-צבי,יד יצחק בן-צבי,≤100
994811120638154,כרם נבות كرم نابوت,כרם נבות كرم نابوت,≤100
306884712838280,עקיבא - Akiva,These ads ran without a disclaimer,≤100
1395918227341473,עיריית חדרה,עיריית חדרה,≤100
155570487882563,בית ספר רעות ירושלים,בית ספר רעות ירושלים,≤100
403470203161681,"קרן רש""י - Rashi Foundation","קרן רש""י לצמצום פערים חברתיים",≤100
563018707177711,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,בידינו - למען הר הבית Beyadenu - Returning to the Temple Mount,≤100
221429664638160,קדמה,קדמה,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
356859544473040,קירות שקופים,רועי שפרניק,≤100
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100
112910535448250,תנועת רגבים,תנועת רגבים,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
193264714026809,Emunah אמונה,ארגון אמונה,≤100
190032861033009,השומר החדש,השומר החדש,≤100
136456246407342,לשכת סוכני ביטוח,Tal Sanderoni,≤100
389976174446991,"פרידמן יקותיאל אינגביר עורכי דין מומחים לתמ""א 38",Yifat Hazan,≤100
562450883897655,פורום דב לאוטמן - לוקחים את החינוך בידיים,פורום דב לאוטמן - לוקחים את החינוך בידיים,≤100
270133532996654,בית פרת - מדרשה ישראלית,בית פרת - מדרשה ישראלית,≤100
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
126099790738165,אנימלס,אנימלס,≤100
190496434307366,חירייה | המרכז לחינוך סביבתי | Hiriya,חירייה - המרכז לחינוך סביבתי,≤100
259585924100042,Regavim,Regavim,≤100
361464970647064,זהר בלום,זהר בלום,≤100
256546887847232,עיריית רמת גן,עיריית רמת גן,≤100
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,≤100
104783631865965,תלם,קרן ברל כצנלסון,≤100
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100
548894211951595,פורום חברות הקדישא,Unik,≤100
489585357777964,"המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל","המאירי - עורכי דין ונוטריון - משרד הביטחון נכי צה""ל",≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
666263786873603,Kerem Navot - Naboth’s Vineyard,Kerem Navot - Naboth’s Vineyard,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
103851895179872,אמהות לביאות,Nataly Milner,≤100
2203643443204096,יהודה בן יוסף-Yehuda Ben Yosef,Haim Dilaroza,≤100
169981156569,B'Tselem בצלם,B'Tselem בצלם,≤100
108548678391085,מצעד החיים,הירואיק מדיה,≤100
767262423350854,פורום הדיור הציבורי,Danny Gigi,≤100
166981530486600,The Jewish People Policy Institute - JPPI,The Jewish People Policy Institute,≤100
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100
52999780846,סינמטק ירושלים - The Jerusalem Cinematheque,Jerusalem Cinematheque,≤100
139320722917886,מרכז יצחק רבין,מרכז יצחק רבין,≤100
914741188600735,עומדים ביחד نقف معًا,עומדים ביחד نقف معًا,≤100
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
291808504292893,מתנת חיים - השתלות כליה,מתנת חיים,≤100
1506163609667780,שקוף - גוף התקשורת של הציבור,שקוף,≤100
2129434357371772,רם בן ברק - Ram Ben Barak,רם בן ברק - Ram Ben Barak,≤100
105073575118245,מצילים את הצין,מצילים את הצין,≤100
243941715737870,אורית סטרוק- orit strouk,אורית סטרוק,≤100
100551646021298,Gualberto,These ads ran without a disclaimer,≤100
100319168743581,אקולוגז - Ecologz,קומפוסט אור,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,≤100
198917210119704,שלום עכשיו,שלום עכשיו,≤100
175876055764089,איגוד האינטרנט הישראלי (ISOC-IL),איגוד האינטרנט הישראלי (ISOC-IL),≤100
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100
1443071125939789,שיחה מקומית,שיחה מקומית,≤100
137449656335533,Amnesty International Israel,Amnesty International Israel,≤100
1034509719896684,המכון החרדי למחקרי מדיניות,מכון החרדי למחקרי מדיניות,≤100
1197610913585169,אורנה ברביבאי - Orna Barbivay,Or Ben Dori,≤100
102371638090830,רדיקל,רדיקל - בית לרעיונות,≤100
106801758928583,המזרח התיכון - סיקור כלי התקשורת במדינות ערב,Danel Salim,≤100
101545285387643,Beegreen ביגרין  - קירות ירוקים,Haim Dilaroza,≤100
100978407934166,תנועה ישראלית,Israeli Movement,≤100
2380394765367859,זהר טל  Zohar Tal,Zohar Tal,≤100
645460249284616,דינמיקלאס - DynamiClass,DynamiClass,≤100
551688281583235,יד לוי אשכול - Yad Levi Eshkol,"אסטרטג טכנולוגיות בע""מ",≤100
106288685642634,אל תשליכני לעת זקנה,אופירה ארכוני,≤100
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
503274483198404,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,לינק Link 20 - התנועה לקידום צעירים עם מוגבלות,≤100
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100
111604720373428,הפורום הישראלי למשפט וחירות,הפורום הישראלי למשפט וחירות,≤100
2145340712350945,נעמה לזימי - Naama Lazimi,נעמה לזימי - Naama Lazimi,≤100
104984005680662,משמר הראיסים,משמר הראיסים מאת דוד סוויסה,≤100
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,≤100
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100
108433902545902,Geneva Initiative,יוזמת ז'נבה,≤100
