Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,442372
196599783696918,Efrain Alegre,Comunicá,85638
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,74476
153958777947957,Paulo Reichardt,Paulo Reichardt,64468
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,54553
102963512483270,PyElige,PY Elige,40428
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,34818
132554373464255,La Nación,La Nación,21837
1310731702357133,GEN,GEN,21692
102266292553995,Sucia Política,Diego Ricardo Ramírez,17859
102649292598442,Senador Hugo Richer,Senador Hugo Richer,13330
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,10622
102917519228790,Bruno Defelippe,PautaPY,9754
532716330164048,Sole Núñez,Sole Núñez,9344
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,7231
325540631525675,En La Tecla,En la Tecla,7092
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,5870
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,5408
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,4577
532716330164048,Sole Núñez,PautaPY,4224
113351910838827,Alma Cívica,Alma Cívica,3103
109626041763537,Natalicio Chase,Global Agencia,3097
110324011295149,Central Unidos - Paraguay Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,2781
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,2657
1753251591598763,Dani Mujica,Dani Mujica,1575
241512319274531,Sixto Pereira,Sixto Pereira,1500
125314197496488,Carlos Filizzola,Carlos Filizzola,1498
517426394969535,Ricardo Canese,Ricardo Canese,1165
100086461707955,,These ads ran without a disclaimer,1054
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,951
100777148341766,Oscar Salomón,Felipe Sebartian Salomon Casola,918
102738046115595,,Hernán Codas Jacquet,892
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,826
103681832340596,Kpeto Cano,Kpeto Cano,800
109700221917436,Rodrigo Blanco Amarilla,Rodrigo Blanco Amarilla,773
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,672
446986732060546,ROSA BELLA Cáceres,Antonio Villalba Caceres,634
1510805942583059,Norma Zarate de Monges,Norma Zarate,621
192161474526084,Luis Fretes Senador,Luis Fretes Senador,566
102467002671611,Jorge Heisecke,Jorge Heisecke,509
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,454
104910872339428,Carlos Miguel Alfaro Duarte,Carlos Miguel Alfaro Duarte,427
103148559259159,Cristian Mendez,These ads ran without a disclaimer,410
101118654956109,Jorge Amarilla,Jorge Cipriano Amarilla Bobadilla,365
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,364
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,363
105837975790261,Marlene González Villanueva,Marlene Elisabet Gonzalez Villanueva,362
484457328277805,Eladio Ortiz,Eladio Ortiz Gayoso,356
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,281
355951288140749,Dip. Nac. Andrés Rojas Feris,Dip. Nac. Andrés Rojas Feris,262
107860488531638,David Cardozo,Adolfo David Cardozo,227
389023378228009,Fran Arrúa,Fran Arrúa,123
104694559049063,,Francisca Victoria Caballero De Rojas,≤100
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,≤100
103429818624929,Edu Garay,Eduardo Garay,≤100
106155822122127,Bindi.World,These ads ran without a disclaimer,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
100718802707642,mauriespinolapy,These ads ran without a disclaimer,≤100
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,≤100
102979595344085,Carlos Eduardo Ruiz,Carlos Eduardo Ruiz,≤100
103759862278474,Victor Miranda Py,Clicnovo,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
