Page ID,Page name,Disclaimer,Amount spent (BRL)
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,861
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,409
151189004972368,Panasonic Brasil,Panasonic Brasil,321
110512681559043,Morgan,These ads ran without a disclaimer,256
142099522556207,Weverton,Weverton Rocha,238
109770755848061,Suzano,Suzano SA,181
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,176
101984358744358,Davi Brandão,Andressa Beatriz Alencar Andrade,172
114755414556788,Fernando Braide,Fernando Salim Braide,158
465235726843103,Ambev,Ambev,150
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,112
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
457153338000332,Dr. Erik Augusto,Dr. Erik Augusto,≤100
255804437808407,Vale,Vale,≤100
333720355130,Petrobras,Petrobras,≤100
257250264610736,Be8,Be8,≤100
102774436034486,Orleans Brandão,Orleans Brandão,≤100
1642624772620604,Raimundo Penha,Raimundo Ivanir Abreu Penha,≤100
114801021603454,Alan da Marissol,Ryan Pessoa Germano Da Silva,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,≤100
105482665093882,Dra. Vivianne,Vivianne Martins Coelho E Silva,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
115638388063911,ribeironeto.ma,Aires Do Espirito Santo Ribeiro Neto,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,≤100
106836261440976,Samuel Monte,Samuel Monte,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
107194792036003,Secretaria de Estado da Região Tocantina - MA,Secretaria de Estado da Região Tocantina - MA,≤100
258088921369,TOTVS,TOTVS,≤100
541089776080092,Sanofi Brasil,Thaina Souza De Campos,≤100
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
201878973201295,Republicanos10,Republicanos10,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
224021551012451,Gerando Falcões,Gerando Falcões,≤100
285083994905681,MDB Mulher Nacional,MOVIMENTO DEMOCRATICO BRASILEIRO BRASIL BR NACIONAL,≤100
962615323779536,Progressistas,Progressistas,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,≤100
388074405039247,erick body shape,These ads ran without a disclaimer,≤100
129314627790856,Mateus do Mercial,Mateus do Mercial,≤100
126491270729748,Childhood Brasil,Childhood Brasil,≤100
105527742878890,Prefeitura do Recife,Prefeitura do Recife,≤100
393466617381710,Vetor Brasil,Vetor Brasil,≤100
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",≤100
109439310918079,Professor Franklin,Franklin Douglas Ferreira,≤100
364735467020274,Fundação Antonio Dino,Fundacao Antonio Joge DIno,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
152338908863109,William Dornela,William Dornela,≤100
106525678463910,União Brasil 44,UNIÃO BRASIL,≤100
235356953965179,Senador Jaime Bagattoli,Senador Jaime Bagattoli,≤100
2323904661180742,All Out Brasil,All Out,≤100
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,≤100
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
1194027463946088,Roberto Cidade,ALEAM,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
118860441178600,Marcela Ferraz,These ads ran without a disclaimer,≤100
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
471542526362059,Fetec PR - Federação dos/as Trabalhadores/as em Empresas de Crédito do PR,Fetec PR - Federação dos/as Trabalhadores/as em Empresas de Crédito do PR,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
540247616482635,Nohs Somos,Nohs Somos,≤100
685187351515558,Danielle Gabriel Psicologia Clínica,These ads ran without a disclaimer,≤100
