Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,1967
90002267161,TOP 09,TOP 09,1117
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,964
206284412716963,Plzeňský kraj,Plzeňský kraj,502
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",493
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,276
178362315106,European Parliament,European Parliament,167
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,154
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,140
137778619615350,Voyo.cz,TV Nova s. r. o.,134
397919187215,Evropská komise v ČR,Evropská komise v ČR,110
106725941551702,Daniela Kovářová,Anna Pocnarová,105
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
102826978386822,Donart Film,"DONART PRODUCTION, s.r.o.",≤100
223117541065037,Karel Janeček,Karel Janeček,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
711658465662315,XTV,XTV,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
113743658978459,Meltingpot,Meltingpot,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
111041662264882,ČSSD,ČSSD,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,≤100
100201752249169,Spolu21,Občanská demokratická strana,≤100
511497365600515,Markéta Pekarová Adamová,TOP 09,≤100
2355870998014543,Sázíme budoucnost,Nadace Partnerství,≤100
1900532106849242,Institut H21,Institute H21,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
106776559007113,Новости дня,These ads ran without a disclaimer,≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
378827025796132,Peak.cz,Peak.cz,≤100
108897735292963,Právo Respekt Odbornost - Plzeňský kraj,Daniel Šváb,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,≤100
837616653008293,"Záhir, Adam Mikulášek blogger",These ads ran without a disclaimer,≤100
350160418345087,Inkluzivní škola,Inkluzivní škola,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
146556772110539,Security Outlines,Security Outlines,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
