Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,135
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
109652028193268,Revizije info,Revizije info,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
102667249419191,GenChange,Arijana Trle,≤100
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
104197490039539,N1 Bosna i Hercegovina,N1 BiH,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
102092095798552,BLink.ba,Vedran Sevcuk,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
150793518281117,Covestro,These ads ran without a disclaimer,≤100
102437165128755,Anel Ibeljić,Anel Ibeljic,≤100
100291101730616,Jasmin Ademović,Jasmin Ademovic,≤100
113902691579245,Amer Avdičević,Amer Avdičević,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100
852370551453606,GARP,These ads ran without a disclaimer,≤100
1777952132237071,Slované v obrazech a poezii / Slavs in pictures and poetry,These ads ran without a disclaimer,≤100
114826394903822,Ananda,These ads ran without a disclaimer,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbic,≤100
103513868280409,Azhar Sejarić - Zastupnik u Skupštini USK,Azhar Sejarić,≤100
171163390480055,Samson Rope Technologies,These ads ran without a disclaimer,≤100
405379246524515,DHL Express,These ads ran without a disclaimer,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
