Page ID,Page name,Disclaimer,Amount spent (NOK)
234659001772,Arbeiderpartiet,Arbeiderpartiet,713
203067569732001,Fellesforbundet,Fellesforbundet,575
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,507
371106536283235,DAG OG TID,Dag og Tid AS,486
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),379
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,357
135843375926,UNICEF Norge,UNICEF Norge,340
131631106897687,Øygarden FrP,Øygarden FrP,333
111345183340,Fagforbundet,Fagforbundet,316
275389322558295,LOs sommerpatrulje,LO,310
153402168051875,Bergen Senterparti,Bergen Senterparti,289
329095637110085,FRANTZ AS,Frantz as,199
117726821605303,PBL,PBL,177
10953652930,Høyre,Høyre,168
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,153
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,125
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,114
313753051208,Norsk Landbruksrådgiving,Norsk Landbruksrådgiving,105
742559829145980,Bergen KrF,Bergen KrF,102
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
107533507410124,Raudt Vestland,Raudt Vestland,≤100
486661108031985,Askøy Høyre,Askøy Høyre,≤100
292545047480514,Vestland Arbeidarparti,Vestland Arbeidarparti,≤100
20468812735,LO,LO,≤100
227191093978100,Bømlo Arbeiderparti,Bømlo Arbeiderparti,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
107005018213171,Heia Nord-Norge,Heia Nord-Norge AS,≤100
224521330900884,Bergen SV,Bergen SV,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
136206693091663,Norges Fiskarlag,Norges Fiskarlag,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
156202914404133,Minerva,Mediehuset Minerva,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
128566103830426,Civita,Civita AS,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
176175415825122,apotek.no,Apotekforeningen,≤100
182454165137980,TRY,TRY,≤100
105939782037295,Altinget.no,Altinget AS,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
163294213706703,Norsk Sjøoffisersforbund,Norsk Sjøoffisersforbund,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,≤100
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100
10254410675,Venstre,Venstre,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100
100107876331492,Telemark Arbeiderparti,Telemark Arbeiderparti,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
1583324988565868,Stortinget,Stortinget,≤100
116061688413662,Advokatfirmaet Eurojuris Haugesund,These ads ran without a disclaimer,≤100
112631767587663,Meninger24,Meninger24,≤100
182722095112422,Målselv Arbeiderparti,Målselv Arbeiderparti,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
219212891435404,Ullensaker FrP,Ullensaker FrP,≤100
1875902792622658,Øygarden Arbeidarparti,Øygarden Arbeidarparti,≤100
108731807574685,Rødt Odal,Rødt Odal,≤100
330056561320,Changemaker Norge,Changemaker Norge,≤100
396516693854620,Halden Høyre,These ads ran without a disclaimer,≤100
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,≤100
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100
149290745229517,Online Antisemitism Task Force,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
185741612014,Nordisk Ministerråd og Nordisk Råd,These ads ran without a disclaimer,≤100
102114825976458,The novels,These ads ran without a disclaimer,≤100
106612967930659,Etiquette Now,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100
