Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,775
151159271594797,Systembolaget,Systembolaget,486
126567104406,Hyresgästföreningen,Hyresgästföreningen,440
149155351773944,SEB,SEB,416
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,363
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,360
369582590803,Dagens ETC,ETC-tidningarna,306
153150404966,Moderaterna Skellefteå,Moderaterna Skellefteå,272
19746853632,Djurens Rätt,Djurens Rätt,267
111630258867610,Röda Korset,Röda Korset,200
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),179
95735961890,Greenpeace Sverige,Greenpeace Sverige,163
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,162
161213770567846,Operation Smile Sverige,Operation Smile Sverige,150
382243262003,Plan International Sverige,Plan International Sverige,146
1292941027470473,Tillsammans för regionens utveckling,Region Västerbotten,134
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,125
72659261793,Rädda Barnen,Rädda Barnen,122
996917093703063,Svenskt Näringsliv Västerbotten,Svenskt Näringsliv,120
143140665862271,Moderaterna Umeå,Moderata kretsen Umeå,115
114262485262083,Konsumentverket,Konsumentverket,106
109886133732943,RESCUE - Sverige,RESCUE - Sverige,102
162985227114132,Skellefteå Kraft,Skellefteå Kraft,≤100
101341883359561,Matsmart Sverige,Matsmart,≤100
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,≤100
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
42676805259,Diakonia,Diakonia,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
347852331958080,En Företagares Vardag,En Företagares Vardag,≤100
314283591054,Byggnads,Byggnads,≤100
183512318424647,Magdalena Andersson,Socialdemokraterna,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
91818886532,We Effect,We Effect,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
576845979156129,Techarenan,Techarenan,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
105087234904276,Auroramålet,Aurora,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
186513678039755,Fortum,Fortum Sverige,≤100
495659120577,Karlstads universitet,karlstads universitet,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,≤100
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
559906330838359,Centerpartiet i Vindeln,Centerpartiet Vindeln,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
1454758108084796,Kristdemokraterna Nordmaling,Kristdemokraterna Nordmaling,≤100
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
178362315106,European Parliament,European Parliament,≤100
163305633746125,Karneval förlag,Holviks,≤100
273053169937029,ClimateHero,ClimateHero,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
251829904829983,David Lega,David Lega - Kristdemokraterna,≤100
323156205347,Vänsterpartiet,Vänsterpartiet,≤100
122586417778397,Folkuniversitetet,Folkuniversitetet,≤100
173745622660246,Bring Sverige,Bring Sverige,≤100
217391588404948,Katalys,Katalys,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
212284955495610,Elektrikerna,Elektrikerna,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
175656912484553,Unionen,Unionen,≤100
114411691995670,Moderatkvinnorna,Moderatkvinnorna,≤100
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
130148200513245,Amazon Watch Sverige,Amazon Watch Sverige,≤100
237863203023150,Vänsterpartiet Umeå,Vänsterpartiet Umeå,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
606077262818825,Verbum AB,Hultcrantz Lindberg Karin Marianne,≤100
10150123858255327,Läkemedelsverket,Läkemedelsverket,≤100
178042775588482,Reportrar utan gränser,Reportrar utan gränser,≤100
526683617389695,Rejlers,Rejlers AB,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,≤100
237000919761618,Stjärnjouren - Sundbybergs trans- och tjejjour,Hannah Sörbom,≤100
150057951690751,OKQ8,These ads ran without a disclaimer,≤100
351522355766,PMU,PMU Interlife,≤100
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
337086006951883,Jessica Polfjärd,Moderaterna,≤100
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,≤100
188821514474911,Preem,Preem AB,≤100
150909028299502,Jernkontoret,Jernkontoret,≤100
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
324914190902686,Magasinet Paragraf,Magasinet Paragraf,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,≤100
104928476281245,Ibn Rushd Studieförbund,Ibn Rushd Studieförbund,≤100
1468572193420223,Ungdomsjouren Animo,These ads ran without a disclaimer,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
100154266829621,Kyrkans Tidning,Kyrkans Tidning,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
184879078767802,School of Global Studies,University of Gothenburg,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
267640803634611,Moderaterna i Västerbotten,Moderaterna i Västerbotten,≤100
103953609645359,SCB - Statistiska centralbyrån,Statistiska centralbyrån,≤100
115795772512,Stadsbiblioteket i Malmö,Stadsbiblioteket i Malmö,≤100
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,≤100
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100
342952129133948,Kultur i Malmö,Kultur i Malmö,≤100
253510692370,Arbetaren,Arbetaren,≤100
1540294046226139,Feministsmeden,Feministsmeden,≤100
149155351773944,SEB,Skandinaviska Enskilda Banken,≤100
140417992681511,Clowner utan Gränser,Clowner utan Gränser,≤100
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,≤100
709317875766999,Judisk Kultur i Sverige,Judisk Kultur i Sverige,≤100
