Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,655
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,538
475681929154100,国連UNHCR協会,国連UNHCR協会,212
766675180118176,最新ビジネスイベントを配信中『ビズスタ』,ビズスタ,179
664345490331547,ビジネス＋it（Business+it）,ビジネス＋it（Business+it）,174
208661552479830,日本財団,Shigeru Fujita,172
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,≤100
151214938794853,ミエセン,ジャッグジャパン株式会社,≤100
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,≤100
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
136636846682019,ふるさと名品オブ・ザ・イヤー,ふるさと名品オブ・ザ・イヤー,≤100
1958836327690816,明治安田生命（広告配信用）,These ads ran without a disclaimer,≤100
881025135256351,Japan In-depth,Japan In-depth,≤100
676655469036670,松下政経塾,松下政経塾,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
100301468490510,フルーツギフト専門店「蝶結び」,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
115247946520017,電波オークションを実現する会,Mitsumasa Kato,≤100
113422658309473,魔石騎士団 - Puzzle War,These ads ran without a disclaimer,≤100
