Page ID,Page name,Disclaimer,Amount spent (EUR)
6891149895,Concern Worldwide,Concern Worldwide,219
291934661006674,HSE Ireland,HSE Ireland,176
25762350423,Ivana Bacik,Senator Ivana Bacik,≤100
158961023733,Amnesty International-Ireland,Amnesty International-Ireland,≤100
109487449881,Repak,Repak Limited,≤100
260630414430823,Department of Social Protection,Department of Social Protection,≤100
174058850034538,"Department of the Environment, Climate and Communications",These ads ran without a disclaimer,≤100
142564695770293,VSO Ireland,VSO Ireland,≤100
264172043210,Fine Gael,Fine Gael,≤100
212716455604784,EirGrid,EirGrid,≤100
201612129410,Oxfam,Oxfam Ireland,≤100
439786533246186,Irish Human Rights & Equality Commission,"All Human, All Equal",≤100
178362315106,European Parliament,European Parliament,≤100
165050580250025,Development Perspectives,Development Perspectives,≤100
88243924389,Depaul Ireland. Ending Homelessness.,Depaul Ireland,≤100
1012851375393300,Social Democrats,Social Democrats,≤100
224615650378,Pro Life Campaign Ireland,Pro Life Campaign Ireland,≤100
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,≤100
137357969666256,GCN,GCN,≤100
122938653695,Wind Energy Ireland,Wind Energy Ireland,≤100
159323080797772,Ireland Palestine Solidarity Campaign (IPSC),Ireland Palestine Solidarity Campaign (IPSC),≤100
73631831272,"Cllr. Shane Moynihan, Peace Commissioner",Cllr Shane Moynihan,≤100
287886244963328,Rakuten Group,These ads ran without a disclaimer,≤100
112289898015469,Fair Seas,Fair Seas,≤100
107898832590939,European Commission,European Commission,≤100
1353131934798813,Neasa Hourigan Green Party,Neasa Hourigan,≤100
137859686237383,Family & Life,Family & Life,≤100
600382190167174,CreativeIrl,Creative Ireland,≤100
376225562978212,Michael Clark,Clark Michael Douglas,≤100
719890584766018,Paul Murphy TD,Paul Murphy TD,≤100
317785925356079,Senator Marie Sherlock,Marie Sherlock,≤100
447814251923553,National Women's Council of Ireland,National Women's Council of Ireland,≤100
280965412440,National Youth Council of Ireland,National Youth Council of Ireland,≤100
389916104468232,Johnny Guirke TD Meath West,Johnny Guirke TD,≤100
193629300835,VOICE - Voice of Irish Concern for the Environment,VOICE - Voice of Irish Concern for the Environment,≤100
459629724060163,Every Can Counts,These ads ran without a disclaimer,≤100
626896357368870,Cllr John Walsh,John Mark Walsh,≤100
803717456660395,Cllr Ian Carey - Green Party Swords,Carey Ian Cormac,≤100
158325247540273,Life Institute,Life Institute,≤100
116456883237388,Zack Breslin - Writer,Breslin James Zach,≤100
765507346939121,Rebel Telly,Johansson Madeleine Britt,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
367182798860,Organico Bantry,Organico Bantry,≤100
198027330823239,FairKitchens,These ads ran without a disclaimer,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
115100974847314,Fionn Ferreira,These ads ran without a disclaimer,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
104830499126288,Mania Traver 1,These ads ran without a disclaimer,≤100
111383754041531,kairosrecordsmusic,These ads ran without a disclaimer,≤100
266015210080817,Safe & Together Institute,These ads ran without a disclaimer,≤100
451945511677873,Coconut Bowls,These ads ran without a disclaimer,≤100
