Page ID,Page name,Disclaimer,Amount spent (MXN)
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,23366
108687728744220,Caribe Noticias,Caribe Noticias,6349
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,5990
611053902572622,Focus Mx,Focus Mx,4051
102084795217656,Cuatro T,Cuatro T Noticias,3688
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,2313
102068568784360,La Noticia Media,La Noticia Media,1716
101308478470933,Tiempo de México,Tiempo de MX,1645
109854164270687,México Noticias,México Noticias,1582
107356960929927,Las Noticias-Política,Noticias Política,1548
1250751485006046,Secretaría de Seguridad Ciudadana de Q.Roo,Secretaría de Seguridad Ciudadana de Q.Roo,1107
634459589898663,Ayuntamiento de Benito Juárez,Ayuntamiento de Benito Juárez,1030
179387312078698,Partido Verde Ecologista México,Partido Verde Ecologista de México,864
101467245317777,Resistencia Obradorista,Resistencia Obradorista,769
936003293273572,Nexo Político,Nexo Político,647
105665831898946,Red El Centenario,Red El Centenario,502
101532591996363,Neox México,Neox México,446
962629667125112,"Abogados en Tulum, Quintana Roo.",Guillermo Ramírez,418
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,417
394579937307087,Marybel Villegas Canché,Marybel Villegas Canché,408
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,376
101391710261608,Netacaribe,Netacaribe,275
56713285274,Greenpeace México,Greenpeace México,250
923633637651202,Morena Sí,Morena Sí,242
590466967664589,El Balcón,Germán Espiridión Martínez,231
631188077022801,Contrapunto Noticias,David Jonathan Estrada Castillo,189
109634395756375,Save the Children México,Save the Children México,171
111016235050841,Revuelta,Revuelta Mx,169
112469168510132,100% Isleño,100% Isleño,164
285690871462237,Luz María Beristain Navarrete,Luz María Beristain Navarrete,151
115475744802204,Oleada 4T,Oleada 4t,138
186073704903313,México elige,México Elige,126
109733341697434,Lola Cruz,Lola Cruz,126
107925032255657,Cadena Transformación,Cadena Transformacion,123
254852601222832,Cemex México,CEMEX México,122
101838023248031,Pulso Sur Noticias,Pulso Sur Noticias,115
1730758870296537,Líder Quintana Roo,Líder Quintana Roo,113
285058928236909,Mauricio Vila,Mauricio Vila,110
2045812675540774,Erick Maffassanti,Daniel Erick Agustin Maffassanti,103
1516531578580598,Movimiento Ciudadano Quintana Roo,Movimiento Ciudadano,≤100
1840456319605671,Instituto Educativo Felipe Carrillo Puerto,Instituto Educativo Felipe Carrillo Puerto,≤100
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,≤100
1640124799592742,Juan Carlos Beristain,Juan Carlos Beristain,≤100
102211379502005,Gigante Informativo,Gigante Informativo,≤100
133478060111915,Cemex Impacto Social,CEMEX México,≤100
1520610478183053,Badabun,Vanessa Rivera,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,≤100
118089944564637,El México que Informa,El México que Informa,≤100
102141144996436,Capital Informativo,Capital Informativo,≤100
100705784852191,El Sureste,El Sureste,≤100
684961094904799,Netflix,These ads ran without a disclaimer,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
215664318620433,Sustentur,Sustentur,≤100
100295832888456,Con Claudia Si,conclaudiasi.net,≤100
190055548495234,Univer,These ads ran without a disclaimer,≤100
114158248252278,Convocatorias 2023,Convocatorias 2023,≤100
102571299059219,Centro de Desarrollo y Actualización de Competencias,Joaquin Tovilla Lopez,≤100
116202091453874,Ventas Directas 2023,Andrea Acosta Romero,≤100
1476178655973025,CEBES Cancun - Preparatoria Secundaria Primaria Abierta,These ads ran without a disclaimer,≤100
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Mario Garza,≤100
116437828394342,Phiten Mexico,Phiten Mexico,≤100
102268952205344,Noticias México,Kimberley Lisset Martinez Alanis,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
454013577974506,IEEM Oficial,IEEM Oficial,≤100
101701991930418,UNIDEV,UNIDEV,≤100
503029186533760,Osoigo México,Osoigo México,≤100
102292168590496,Centro de Innovación y Actualización Profesional,Christian Jazmin Arechiga Lopez,≤100
101182229569772,credimania,These ads ran without a disclaimer,≤100
1224682547552649,Primera Plana,1a Plana,≤100
1772086512892206,Revolución Democrática 2.0,Diana Laura Colin Lopez,≤100
445454469207355,Soy Tamaulipas,Soy Tamaulipas,≤100
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,≤100
458859544909547,DICES,DICES,≤100
1651996485077161,Noti Red,Noti Red,≤100
1772821586329486,Macropolisqr,Alejandro Vargas Gonzalez,≤100
107652783975551,CS Medicina Estética,CS Medicina Estética,≤100
108255341304797,Cancún Channel Edición,David Jonathan Estrada Castillo,≤100
111024680681758,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,Universidad Contemporánea de las Américas Frónesis Plantel Ciudad de México,≤100
2262957027289120,Expose Tobacco,These ads ran without a disclaimer,≤100
174058432636166,El Deforma,El Deforma,≤100
