Page ID,Page name,Disclaimer,Amount spent (NOK)
111345183340,Fagforbundet,Fagforbundet,1773
10953652930,Høyre,Høyre,1520
102264419459588,Akershus Høyre,Akershus Høyre,1495
141589002521022,Oslo Høyre,Oslo Høyre,1438
246264862053914,Lørenskog Arbeiderparti,Lørenskog Arbeiderparti,1334
14095969045,Fremskrittspartiet,Fremskrittspartiet,1051
322525743444,Get Inspired,These ads ran without a disclaimer,976
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,917
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,534
20468812735,LO,LO,492
536745556722065,Lillestrøm FrP,Lillestrøm FrP,491
219212891435404,Ullensaker FrP,Ullensaker FrP,393
135843375926,UNICEF Norge,UNICEF Norge,302
117840771633607,Nittedal FrP,Fremskrittspartiet,301
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,298
203067569732001,Fellesforbundet,Fellesforbundet,298
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,284
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,209
213228988687583,Nesodden Høyre,Nesodden Høyre,205
109103902009501,Edvin Søvik - Ordførerkandidat for Ås Arbeiderparti,Ås Arbeiderparti,202
126448980866214,Klassekampen,Klassekampen,154
275389322558295,LOs sommerpatrulje,LO,149
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,139
862240613795156,Lillestrøm Arbeiderparti,Lillestrøm Arbeiderparti,134
371106536283235,DAG OG TID,Dag og Tid AS,123
11526489541,Senterpartiet,Senterpartiet,116
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),102
110379452067671,Ullensakerkommune Blog,Ullensakerkommune Blog,101
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,≤100
183450288333331,Eidsvoll Høyre,Eidsvoll Høyre,≤100
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100
210624562284961,Frogn Arbeiderparti,Frogn Arbeiderparti,≤100
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
289683304433819,Rælingen Høyre,Rælingen Høyre,≤100
514947745299420,Vestby Miljøpartiet De Grønne,VESTBY MILJØPARTIET DE GRØNNE,≤100
560222237756647,Lillestrøm Høyre,Lillestrøm Høyre,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
102097035962847,Eidsvoll Senterparti,Eidsvoll Senterparti,≤100
2869351156469363,Tonje Lavik - FrP,Asker FrP,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
110023678604857,Asker Venstre,Asker Venstre,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
159384853140,Oslo Unge Høyre,Oslo Unge Høyre,≤100
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
698086313709969,Rødt Akershus,Rødt,≤100
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100
1527451180873336,Eidsvoll Arbeiderparti,Eidsvoll Arbeiderparti,≤100
13071966966,Buskerud Arbeiderparti,Buskerud Arbeiderparti,≤100
118470544845764,Moss SV,Moss SV,≤100
2195177054093601,Kongsvinger SV,Kongsvinger SV,≤100
105610979090459,Christopher Leiknes - Ordførerkandidat for Enebakk Arbeiderparti,Enebakk Arbeiderparti,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
200983583270624,NHO Service og Handel,NHO Service og Handel,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
