Page ID,Page name,Disclaimer,Amount spent (ZAR)
178713262328364,DA KZN,Democratic Alliance,712
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,454
136956534616,Times LIVE,TimesLIVE,295
133307190069756,Amnesty International South Africa,Amnesty International South Africa,195
57206003848,Greenpeace Africa,Greenpeace Africa,134
6011868110,Democratic Alliance,Democratic Alliance,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
2145594122138312,Action Society,Action Society,≤100
102516258668317,Siza Water,Fahim N Farzanah Dawood,≤100
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
103278761413963,Empowering SA,Empowering SA,≤100
107169379305548,TLU SA,TLU SA,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
189966797754883,Accountability Now - Ifaisa,Accountability Now,≤100
108373474911757,Cederberg Eerste Gemeenskapsorganisasie,Cederberg Eerste Gemeenskapsorganisasie,≤100
151042501616806,African National Congress - Northern Cape Province,African National Congress - Northern Cape Province,≤100
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100
936419253051840,NORTH WEST Provincial Government,These ads ran without a disclaimer,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
104692291218239,DA Free State Future Leaders Programme,Democratic Alliance Free State,≤100
113054503409847,Réseau des Femmes Leaders pour le Développement - RFLD,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
107303168879177,therealafricandiary,These ads ran without a disclaimer,≤100
