Page ID,Page name,Disclaimer,Amount spent (ZAR)
136956534616,Times LIVE,TimesLIVE,452
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,299
133307190069756,Amnesty International South Africa,Amnesty International South Africa,276
106172744063430,The Daily Friend,The Daily Friend,157
6011868110,Democratic Alliance,Democratic Alliance,152
740116816003959,Western Cape Government,Western Cape Government,143
1742410059361710,AwakeMzansi,Awake Mzansi,139
107169379305548,TLU SA,TLU SA,107
119736861394881,Financial Mail,BusinessLIVE,≤100
102765088210163,Action SA,ActionSA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
104615812140018,Tyu,These ads ran without a disclaimer,≤100
148049779395307,Ukrainian Institute - Український інститут,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
118981582262,Sid Roth's It's Supernatural,These ads ran without a disclaimer,≤100
110396351742144,DA Tshwane Far East Constituency,Democratic Alliance Gauteng North,≤100
165246196904704,Sakeliga,Sakeliga,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
246425659800809,Free State Central News,Central News,≤100
111502970454772,1st Canadian Visa's,These ads ran without a disclaimer,≤100
492984144218541,Morning Worship Moment,These ads ran without a disclaimer,≤100
101591912342369,thinkwise.education,These ads ran without a disclaimer,≤100
108993827621441,Blak Thoughtz,These ads ran without a disclaimer,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
101061255238691,Oren Cohen - Prime Real Estate,These ads ran without a disclaimer,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
