Page ID,Page name,Disclaimer,Amount spent (PLN)
654912251187357,Grupa PGE,Grupa PGE,124
108675458379147,Liczy się energia,Liczy się energia,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
373958380052811,Łukasz Rydzik,Łukasz Rydzik,≤100
178362315106,European Parliament,European Parliament,≤100
142218132483199,Kasa Stefczyka,Kasa Stefczyka,≤100
138632452839666,VIP Biznes&Styl,BIZNESiSTYL.pl,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
109773357916668,BiznesiStyl,BiznesiStyl,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
107265068092174,Onet Premium,Ringier Axel Springer Polska,≤100
103189994608689,20stopni.pl,Konceptlab,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
50063176484,TVN24,TVN,≤100
108020281494886,Assay Group,Assay Management Sp. z o.o.,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
304324553486898,Paweł Frankiewicz,Paweł Szczepan Frankiewicz,≤100
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100
173086948664,Infor.pl,Infor.pl,≤100
133482470024453,Newsweek Polska,Newsweek Polska,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
103049925845095,SUN for Ukraine,Damian Politański,≤100
105039892358886,FURPO,FURPO GROUP SP. Z O.O.,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
391098174296294,Super Express,se.pl,≤100
319296981434608,De Dietrich Polska,BDR Thermea Poland Sp. z o.o.,≤100
271502918243,Polski Czerwony Krzyż (PCK),Polski Czerwony Krzyż (PCK),≤100
776465829065987,Mateusz Maciejczyk Radny Miasta Rzeszowa,Mateusz Maciejczyk,≤100
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,≤100
122436147816214,Skłodowscy.pl,Kancelaria Podatkowa Skłodowscy,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
111778487054045,TOGETAIR,Kamil Magot,≤100
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,≤100
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
101767875458256,Stowarzyszenie Rozwoju Lokalnego Zamojszczyzna,Stowarzyszenie Rozwoju Lokalnego Zamojszczyzna,≤100
370535546308040,Natemat.pl,GLOB360,≤100
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100
