Page ID,Page name,Disclaimer,Amount spent (GBP)
26698813123,British Red Cross,British Red Cross,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
100771226087265,Susie's Tips,Susie's Tips,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
7715002593,UNICEF UK,Unicef UK,≤100
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
799576543492660,The Week Junior,The Week Junior,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
7527864602,WaterAid UK,WaterAid UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
21242962092,ClientEarth,ClientEarth,≤100
8555757947,Tearfund,Tearfund,≤100
311627208673,WWF UK,WWF UK,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
11965205188,Practical Action,Practical Action,≤100
394936823930287,Age International,Age International,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
514212165305248,Leigh Day,Leigh Day,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
169042736456594,All Out,All Out,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
177855115588808,The Week UK,The Week UK,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
6366026879,Dogs Trust,Dogs Trust,≤100
603389616739829,Bite Back 2030,Bite Back 2030,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
211614899544570,Long Live The Local,British Beer & Pub Association,≤100
353224381469808,ifaw,IFAW,≤100
7043497714,Christian Aid,Christian Aid,≤100
534501720220577,Transform Trade,Transform Trade,≤100
569834799727730,National Grid UK,National Grid UK,≤100
88845925295,Fairtrade Foundation,Fairtrade Foundation,≤100
103528041204183,Times Radio,News UK,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
1731766737063825,Greenspark,Greenspark,≤100
912590792245688,NHS Negligence Claims,Online Legal Limited,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
483680375497477,Shell Energy,Shell Energy Retail Limited,≤100
6233536938,War Child UK,War Child UK,≤100
352254431506201,Shout Out UK,Shout Out UK,≤100
175584152579855,Unite the union,Unite the union,≤100
158077247591710,Refuge,Refuge,≤100
249209468838241,Good Law Project,Good Law Project,≤100
100460115820499,Recork,Recork,≤100
105213446201178,International Justice Mission,International Justice Mission,≤100
117230778296352,Sky,Mediacom,≤100
6406164817,Viva!,Viva! Vegan Charity,≤100
122052607808255,CAGE,CAGE,≤100
105638751525079,Tythe,The EQ Foundation,≤100
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100
484347364910183,Tate Collective,Tate Collective,≤100
241312696375349,National Education Union,National Education Union,≤100
101255718164248,350 UK,350.org,≤100
116773894627256,Planet C,Planet Crypto,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
113381307050565,Wild Justice,Wild Justice,≤100
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100
308774799145643,HFL Education,These ads ran without a disclaimer,≤100
18933990398,Stonewall,Stonewall UK,≤100
20995300784,Green Party of England and Wales,Green Party of England and Wales,≤100
404637380346545,Freeda En,These ads ran without a disclaimer,≤100
410823655183,All We Can,All We Can,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
455321654560181,MX UK Limited,These ads ran without a disclaimer,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100
106173458965252,Diary of a tree planter,Diary of a tree planter,≤100
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,≤100
38877517657,Ecotricity,Ecotricity,≤100
183026535040943,International Tree Foundation,International Tree Foundation,≤100
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,≤100
56049003195,Anders Sorman-Nilsson,These ads ran without a disclaimer,≤100
