Page ID,Page name,Disclaimer,Amount spent (GBP)
311627208673,WWF UK,WWF UK,906
102639461303190,Fair Pay For All,Fair Pay For All,900
66188945100,Ben & Jerry's,Ben & Jerry's,505
7715002593,UNICEF UK,Unicef UK,381
166335402260,Scottish Water,Scottish Water,331
310039442421596,Scottish Labour Party,Scottish Labour Party,311
9250349228,Greenpeace UK,Greenpeace UK,300
47612991154,Dignity in Dying,Dignity in Dying,289
7214031395,Oxfam Great Britain,Oxfam Great Britain,257
348366988862054,Oxfam Campaigns,Oxfam Great Britain,249
100771226087265,Susie's Tips,Susie's Tips,218
408582579294175,UK government,UK Government,216
442816382865338,Social Security Scotland,Social Security Scotland,198
21242962092,ClientEarth,ClientEarth,176
471333502929463,Paths for All,Paths for All,122
18168505158,The Woodland Trust,Woodland Trust,116
7527864602,WaterAid UK,WaterAid UK,110
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
6040534532,One Acre Fund,One Acre Fund,≤100
514212165305248,Leigh Day,Leigh Day,≤100
1831352797151874,Greener Energy Group,These ads ran without a disclaimer,≤100
7043497714,Christian Aid,Christian Aid,≤100
799576543492660,The Week Junior,The Week Junior,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
59367068326,The Ramblers,The Ramblers,≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
121936349543,World Vision UK,World Vision UK,≤100
177855115588808,The Week UK,The Week UK,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
26698813123,British Red Cross,British Red Cross,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
162372193827491,Yubico,These ads ran without a disclaimer,≤100
10114144851,NSPCC,NSPCC,≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
10677003998,Shelter,Shelter,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
134077510212,Aberlour Children's Charity,"Aberlour Child Care Trust,",≤100
102419351480447,Budweiser Brewing Group UK&I,AB InBev,≤100
104255571968810,Save My Vape,Save My Vape,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
103873728709469,Highlands & Islands Climate Hub,North Highlands & Islands Climate Hub CIC,≤100
103662352102391,Family Debt Help,Ian Keith Parsons,≤100
112712550420527,Ekō UK,Ekō,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
105325515394672,Local Recovery,Local Recovery,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
169042736456594,All Out,All Out,≤100
657070411062471,Anas Sarwar,Scottish Labour Party,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
158077247591710,Refuge,Refuge,≤100
20583485166,Diabetes UK,Diabetes UK,≤100
30540151272,GAY TIMES,GAY TIMES,≤100
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
18044497940,Plan International UK,Plan International UK,≤100
101255718164248,350 UK,350.org,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
290498754454402,European Movement UK,European Movement UK,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
124471347603278,Positive Money UK,Positive Money,≤100
798512170219069,Rewilding Britain,Rewilding Britain,≤100
10986039307,VSO,VSO,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
18933990398,Stonewall,Stonewall UK,≤100
6707857033,Global Justice Now,Global Justice Now,≤100
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
230343220395979,NOW,Mediacom UK,≤100
6708565748,CBM UK,CBM UK,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
249209468838241,Good Law Project,Good Law Project,≤100
156483561056782,Magic Breakfast,Magic Breakfast,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
346684596111093,KinKind,KinKind Ltd,≤100
238394282845251,The Big Issue,The Big Issue,≤100
13655260370,Penguin Books,Penguin Books,≤100
111503161740182,AGBI,AGBI,≤100
490007667679401,Hugh James,Hugh James,≤100
32514078659,Liberty,Liberty,≤100
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,≤100
