Page ID,Page name,Disclaimer,Amount spent (CLP)
1548643738480723,Asistencia Deudores,Asistencia Deudores,7470
580663538777736,Consejo Minero,Feedback Comunicaciones,7433
105798328215264,Asistencia Familia,Asistencia Familia,6557
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,6272
248421278648620,Mario Vilches Alcaíno,Mario Vilches Alcaíno,5165
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,5052
78239901502,Diario Financiero,Grupo DF,2432
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,2378
103527991214141,Cero DICOM,Cero Dicom,1675
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1366
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,1247
100509762252,El Rancahuaso,MiVoz.cl,891
104189318481439,Minería y Futuro,Mineria y Futuro,827
130550720303550,DuocUC,Duoc UC,827
105896849068225,Great job,These ads ran without a disclaimer,827
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,720
103030962615298,Chile YAAC,Chile YAAC,690
113540781539326,Workmed,Workmed,592
181208945236608,Patria Progresista,Patria Progresista,579
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,547
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,351
228557190541436,BancoEstado,These ads ran without a disclaimer,345
105216102185508,Cvr_abogados,Cvr_abogados,268
435283973477326,DER Ediciones,These ads ran without a disclaimer,268
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,209
296788774501964,Cote Rebolledo CM,These ads ran without a disclaimer,197
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,143
391942677830037,Henry Leal Bizama,Henry Leal Bizama,129
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,119
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,105
104817242476208,Raku Consultores,"Sociedad De Asesorías, Consultorías y Capacitaciones RAKU SpA",≤100
103866015917333,KM Abogada,These ads ran without a disclaimer,≤100
604257993064946,Axionate Chile,These ads ran without a disclaimer,≤100
102571976107819,el_tren_corporacion_,These ads ran without a disclaimer,≤100
108109118275648,Sandra Beltrami,These ads ran without a disclaimer,≤100
980724628611383,GayDatos Guía Turismo Lgtb De Latinoamérica,These ads ran without a disclaimer,≤100
101399696145733,Kelly Córdoba,These ads ran without a disclaimer,≤100
1434475783438153,Magical,These ads ran without a disclaimer,≤100
211625929000469,Jaime Escudero,Jaime Escudero,≤100
114622924012704,vector_clothing84,These ads ran without a disclaimer,≤100
572246629509769,Expo mascotas y animales,These ads ran without a disclaimer,≤100
109840085376160,Grítalo Culona,These ads ran without a disclaimer,≤100
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
519913211416574,Life Thru My Hazel Eyes,These ads ran without a disclaimer,≤100
104211995857976,vegan_metal,These ads ran without a disclaimer,≤100
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,≤100
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,≤100
2028717237144383,ÉCCOLE CL,These ads ran without a disclaimer,≤100
2535216276502759,Beeok,Beeok,≤100
