Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,126
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
147315858633088,Istinomjer,Istinomjer,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
109652028193268,Revizije info,Revizije info,≤100
104197490039539,N1 Bosna i Hercegovina,N1 BiH,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
102092095798552,BLink.ba,Vedran Sevcuk,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
102952309457793,History in Number,These ads ran without a disclaimer,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
333293986861604,Jean Richard MusiK,These ads ran without a disclaimer,≤100
107237888124833,Vy Oanh Authentic - Túi xách cao cấp uy tín,These ads ran without a disclaimer,≤100
102998939765184,Persian bms,These ads ran without a disclaimer,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbic,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
125290077920962,Institut za savremenu umjetnost,These ads ran without a disclaimer,≤100
371764683018,Bezbednost.org,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
126166480762310,SelectScience,These ads ran without a disclaimer,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
102072599470181,Advanced Trading,These ads ran without a disclaimer,≤100
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100
