Page ID,Page name,Disclaimer,Amount spent (NZD)
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
103881760966661,Gen Less,Energy Efficiency & Conservation Authority,≤100
116362033529,Amnesty International New Zealand,Amnesty International Aotearoa New Zealand,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
108397078083662,National for New Plymouth,New Plymouth National Party,≤100
183355881680015,New Zealand National Party,New Zealand National Party,≤100
134871109877812,Save the Children New Zealand,Save the Children New Zealand,≤100
164979016849070,Te Herenga Waka—Wellington Uni,Te Herenga Waka—Wellington Uni,≤100
114731636915763,Simon Court MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
1281262645251755,Hobson's Pledge,Hobson's Pledge,≤100
154331724631584,David Seymour,the Parliamentary Service on behalf of ACT New Zealand,≤100
110974094005509,Nicole McKee MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
417859725433,SAFE,Save Animals From Exploitation Incorperated,≤100
110909661534199,The Common Room NZ,The Common Room NZ,≤100
137540437632,Forest & Bird,Forest & Bird,≤100
109439615316279,Just Say No,Just Say No,≤100
1846207688941551,Ministry for the Environment,Ministry for the Environment,≤100
109776239052795,QuitStrong,Te Hiringa Hauora,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
104411054853609,Mark Cameron - ACT List MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
10779081371,Green Party of Aotearoa New Zealand,The NZ Parliamentary Service on behalf of the Green Party,≤100
106234625226591,Today FM New Zealand,Today FM,≤100
1966234280281774,Brooke van Velden MP,the Parliamentary Service on behalf of ACT New Zealand,≤100
689146908145006,Free Speech Union,Free Speech Union,≤100
196967540964595,Mindful Money,Mindful Money,≤100
197006887611387,Citizens Advice Bureau NZ,CABNZ,≤100
100281782873297,Aged Care Matters,Aged Care Matters,≤100
305655596286980,Paul Goldsmith,NZ Parliamentary Service on behalf of Paul Goldsmith MP,≤100
100469685056180,Angela Roberts MP,NZ Parliamentary Service on behalf of Angela Roberts MP,≤100
203953359629611,Voice For Life,Voice for Life,≤100
212702408795156,Beautification Trust,Beautification Trust,≤100
110077017479600,One Sun in the Sky,Ewen Frank Mcqueen,≤100
110186134060806,Fairness in Focus,Medicines New Zealand,≤100
309846686264586,Scott Watson Fact,Thomas John Watson,≤100
1736867023227681,Diverse Church NZ,Diverse Church NZ,≤100
206932501046,Habitat for Humanity New Zealand,Habitat for Humanity New Zealand,≤100
109988155233200,MisterAwesome,These ads ran without a disclaimer,≤100
