Page ID,Page name,Disclaimer,Amount spent (BAM)
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
197596636939679,tacno.net,Tacno.net,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
147315858633088,Istinomjer,Istinomjer,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
109652028193268,Revizije info,Revizije info,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
103825908181117,Haris Hodžić,Haris Hodžić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
466104626910826,Arnes Avdić,Arnes Avdic,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
177694669315988,Nedeljko Ćorić,Недељко Ћорић,≤100
114207798256879,BOSS Cazin,Admir Šakanović,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
102224325029636,Sunčica studio,These ads ran without a disclaimer,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
111162291568245,Nijaz Helez,OO SDP BiH BUGOJNO,≤100
847305072075506,Град Бања Лука,Град Бања Лука,≤100
187986821271671,Zašto ne,UG Zašto ne,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
1564344927175199,European Summer School Prague,These ads ran without a disclaimer,≤100
101364076007366,Doors Travelers,These ads ran without a disclaimer,≤100
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100
105412905161989,Огњен Бодирога,Драгана Михајловић,≤100
102178899406051,balkanbooks,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
102389318072276,Federica Spiga,These ads ran without a disclaimer,≤100
2430163100537312,Spin Info,Spin Media,≤100
102437165128755,Anel Ibeljić,Anel Ibeljic,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,These ads ran without a disclaimer,≤100
