Page ID,Page name,Disclaimer,Amount spent (ZAR)
102268322635915,The Finance Daily,The Finance Daily,298
136956534616,Times LIVE,TimesLIVE,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
2086579854976264,"Andrew Whitfield, MP",Democratic Alliance,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
2145594122138312,Action Society,Action Society,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
112933978402440,Zackie2024,ZA2024,≤100
1442286572460668,Inside Education,Inside Education,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
629021617133721,Judges Matter,Judges Matter,≤100
618787431488714,Democratic Alliance Youth Free State,Democratic Alliance Free State,≤100
115906676910192,Dj Louderhouse,These ads ran without a disclaimer,≤100
1187828951298252,Tyler Prize for Environmental Achievement,These ads ran without a disclaimer,≤100
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100
