Page ID,Page name,Disclaimer,Amount spent (ZAR)
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,497
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,309
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,264
136956534616,Times LIVE,TimesLIVE,247
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,203
2145594122138312,Action Society,Action Society,181
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,180
581475018952196,Good,GOOD Political Party,142
102265308016316,Al Jama-ah,Al Jama-ah,135
740116816003959,Western Cape Government,Western Cape Government,119
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
107169379305548,TLU SA,TLU SA,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
101051196020136,Democratic Alliance Durbanville / Blaauwberg 2 Constituency,Democratic Alliance,≤100
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
165246196904704,Sakeliga,Sakeliga,≤100
655159287883514,Berlin Art Institute,These ads ran without a disclaimer,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100
311936835992045,Dear South Africa,DearSA,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
1271402709601865,HEALA,HEALA,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
614441158766955,Vote Dr Sipho P. Malapane 2024,Sipho Pienaar Malapane,≤100
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
100696796180535,Deep Water Eswatini,These ads ran without a disclaimer,≤100
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100
107247998837071,cheriecocooooo,These ads ran without a disclaimer,≤100
1107005629310630,American English for Educators,These ads ran without a disclaimer,≤100
194824897244836,Zayed Sustainability Prize,These ads ran without a disclaimer,≤100
102089678252706,Rotary Club for Global Action,These ads ran without a disclaimer,≤100
