Page ID,Page name,Disclaimer,Amount spent (ILS)
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,815
1384004838583167,רונן פלוט - Ronen Plot,רונן פלוט - Ronen Plot,552
313229072156432,ארקדי פומרנץ - Arkady Pomeranz,ארקדי פומרנץ - Arkady Pomeranz,544
112933168448095,בת שבע אבוחצרה - לראשות העיר כרמיאל,בת שבע אבוחצרה - לראשות העיר כרמיאל,534
107217383988190,מגזין אפוק,Epoch Magazine,493
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,345
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,327
137845863501266,Ронен Плот,Ронен Плот,280
1477479039147346,شريف زعبي,شريف زعبي,242
109559520763679,Guy David Marciano - גיא דוד מרציאנו,Guy David Marciano - גיא דוד מרציאנו,231
105744449044010,Алон Азулай,Алон Азулай,228
102121338712376,פורום עפולה,פורום עפולה,222
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,192
1662907067255622,איגוד הגז הטבעי,Unik,180
313816005938472,תנופה לעפולה - שומרים על הבית,תנופה לעפולה - שומרים על הבית,178
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,158
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,148
104020512761050,أجا الوقت,Standing Together,148
129648596702372,גלית אורי - מנהיגה חדשה לגליל העליון.,גלית אורי - מנהיגה חדשה לגליל העליון.,145
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,136
113059715181244,בתיה גוטליב לראשות המועצה האזורית גולן,בתיה גוטליב לראשות המועצה האזורית גולן,130
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,128
320332825403620,מסורת שומרים על האמונה - יקנעם,מסורת שומרים על האמונה - יקנעם,125
204780362875106,מקור ראשון,מקור ראשון,123
1129270547137227,EcoHeat,"אקוהיט מערכות חימום בע""מ",122
109523830757998,דמוקרטtv,דרכנו,117
104540012690001,אלדר סיון לראשות מ.א. עמק יזרעאל,אלדר סיון לראשות מ.א. עמק יזרעאל,112
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,112
111607061979483,הציונות הדתית נהריה - בראשות חן אלמגור,הציונות הדתית נהריה - בראשות חן אלמגור,107
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,104
104222621115858,הביטחוניסטים,הביטחוניסטים,101
168898066479983,עיריית עכו,עיריית עכו,≤100
100978407934166,תנועה ישראלית,Israeli Movement,≤100
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,≤100
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,≤100
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,≤100
