Page ID,Page name,Disclaimer,Amount spent (GBP)
311627208673,WWF UK,WWF UK,5252
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,5248
10677003998,Shelter,Shelter,4050
102639461303190,Fair Pay For All,Fair Pay For All,4039
100771226087265,Susie's Tips,These ads ran without a disclaimer,3686
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,3137
7715002593,UNICEF UK,Unicef UK,2912
9250349228,Greenpeace UK,Greenpeace UK,2656
353224381469808,ifaw,IFAW,1954
799576543492660,The Week Junior,The Week Junior,1796
158077247591710,Refuge,Refuge,1441
7214031395,Oxfam Great Britain,Oxfam Great Britain,1094
121936349543,World Vision UK,World Vision UK,983
1660600037490738,Guardian Labs,Guardian Labs,899
348366988862054,Oxfam Campaigns,Oxfam Great Britain,893
7527864602,WaterAid UK,WaterAid UK,879
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,848
35671512696,World Animal Protection UK,World Animal Protection UK,821
103662352102391,Family Debt Help,Ian Keith Parsons,819
1613092172114946,DWP Digital,Department for Work and Pensions,809
220543443746,International Rescue Committee - UK,International Rescue Committee UK,747
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),730
123311187737843,GSK,GSK,722
18168505158,The Woodland Trust,Woodland Trust,697
97708339756,Action for Children,Action for Children,614
117476785190,Save the Children UK,Save the Children UK,593
7043497714,Christian Aid,Christian Aid,520
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,461
37981137361,The Children's Society,The Children's Society,444
394936823930287,Age International,Age International,439
514212165305248,Leigh Day,Leigh Day,437
841894835830532,Electoral Commission UK,Electoral Commission UK,410
13047522725,Crimestoppers,Crimestoppers,391
124295177616347,Trades Union Congress (TUC),Trades Union Congress (TUC),388
106946654868342,Water's Worth Saving,Water UK,359
158077247591710,Refuge,Refuge with Facebook ad credits,356
7624294394,Amnesty International UK,Amnesty International UK,315
59367068326,The Ramblers,The Ramblers,314
274651352565844,Oltco Ltd,Oltco Ltd,313
47612991154,Dignity in Dying,Dignity in Dying,282
39605200520,ActionAid UK,ActionAid UK,279
241312696375349,National Education Union,National Education Union,279
107310464728068,Britain Remade,BRM Futures Limited,270
116625838402686,FareShare,FareShare,268
912590792245688,NHS Negligence Claims,Online Legal Limited,263
25749647410,The Labour Party,The Labour Party,263
10986039307,VSO,VSO,254
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,254
2558329857727118,Families In Debt,Families in debt,245
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,243
698773137204706,Give My View,Built-ID,219
358706239805,Scope,Scope,211
18044497940,Plan International UK,Plan International UK,184
547761111920012,Anglian Water - Love Every Drop,Anglian Water,177
18933990398,Stonewall,Stonewall UK,171
8555757947,Tearfund,Tearfund,167
230343220395979,NOW,Mediacom UK,166
110538548040758,Care2 UK,John Ayling & Associates,164
490007667679401,Hugh James,Hugh James,163
6708565748,CBM UK,CBM UK,162
11965205188,Practical Action,Practical Action,158
64955332909,Sage,Sage,153
195754307110390,Right To Life UK,Right To Life UK,150
7950759473,Cancer Research UK,Cancer Research UK,149
63451405593,NFU Online,NFU Online,142
137385490131,Electoral Reform Society,Electoral Reform Society,142
111339325988454,The Coders Guild,The Coders Guild,140
1446491662056129,Just Treatment,Just Treatment,134
101255718164248,350 UK,350.org,132
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,131
1586251881644270,Keir Starmer,The Labour Party,130
290498754454402,European Movement UK,European Movement UK,129
249209468838241,Good Law Project,Good Law Project,126
113277290454039,Common Seas,Common Seas,122
208573062515662,Freedom from Torture,Freedom from Torture,122
103835971750,Orbis UK,Orbis UK,120
2047806148766050,Animal Equality UK,Animal Equality UK,118
108951391565231,Help to Heat,Huw John Llewellyn,113
1738524969810037,Mission India UK,Mission India UK,109
59304777880,YMCA England & Wales,YMCA England & Wales,102
139695000173,Good Energy,Good Energy,101
287501884208,Met Office,Met Office,≤100
112845639376,Refugee Action,Refugee Action,≤100
358706239805,Scope,Scope,≤100
113381307050565,Wild Justice,Wild Justice,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
534501720220577,Transform Trade,Transform Trade,≤100
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100
535040816685041,West Midlands Combined Authority,West Midlands Combined Authority,≤100
404114017051274,The Proud Trust,The Proud Trust,≤100
303381303198329,Local Government Boundary Commission for England,LGBCE,≤100
54605029793,British Medical Association,British Medical Association,≤100
250714161768659,Old Folding Maps,These ads ran without a disclaimer,≤100
260012884055691,Metropolitan Police Service,Metropolitan Police Service,≤100
601388547012748,Ecologi,Ecologi,≤100
166917856704286,Essex County Council,Essex County Council,≤100
107095708915479,Support Jimmy Lai,Electica ltd,≤100
126261804063269,Surrey County Council,Surrey County Council,≤100
246973468695197,Pan Macmillan,Pan Macmillan,≤100
100651718058538,The Commitment,The Commitment,≤100
346684596111093,KinKind,KinKind Ltd,≤100
215907465093956,Somerset County Council,Somerset County Council,≤100
8270524646,Alzheimer's Society,Alzheimer's Society,≤100
110316635021293,UNDO,UNDO Carbon Ltd,≤100
326115837721445,GUNNA,Gunna,≤100
8422578815,Soil Association,Soil Association,≤100
7231383046,RSPCA (England & Wales),RSPCA,≤100
134106130027796,Oxfordshire County Council,These ads ran without a disclaimer,≤100
432044906844540,Thames Reach,Thames Reach,≤100
1422817667967727,Rainbow Migration,Rainbow Migration,≤100
2015966338421658,Kids Operating Room,Kids Operating Room,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,≤100
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,≤100
157492274367801,Cruelty Free International,Cruelty Free International,≤100
349596960793,Leeds City Council,Leeds City Council,≤100
111659155059527,Is This OK? - Greater Manchester Gender-Based Violence Campaign,Greater Manchester Combined Authority,≤100
177855115588808,The Week UK,The Week UK,≤100
705825476138789,Hubbub,Hubbub,≤100
101078319487563,Discovering Quakers,Discovering Quakers,≤100
1591920221104299,More Than A Score,National Education Union,≤100
137491719653536,Governors for Schools,Governors for Schools,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
6406164817,Viva!,Viva! Vegan Charity,≤100
71409503111,Manchester City Council,Manchester City Council,≤100
102829741166944,Nickie Aiken MP,Cities of London & Westminster Conservatives,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100
94978880994,Worcestershire Wildlife Trust,Worcestershire Wildlife Trust,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
113728932022446,Internet Watch Foundation,Internet Watch Foundation,≤100
134271016653249,World Jewish Relief,World Jewish Relief,≤100
108995912015327,Energy Advice London,Energy Advice London,≤100
109324415039999,Oltco Ltd,Oltco Ltd,≤100
569834799727730,National Grid UK,National Grid UK,≤100
125163997557073,Dorset Wildlife Trust,Dorset Wildlife Trust,≤100
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100
136256233066068,Lancashire Wildlife Trust,"The Wildlife Trust for Lancashire, Manchester and North Merseyside",≤100
105815175710579,New City Trade Skills,New City College,≤100
386603161497200,Public Protection - Kent,Kent County Council,≤100
73607375435,Open Rights Group,Open Rights Group,≤100
106819084992544,Camp Beagle,Camp Beagle,≤100
113389667191398,ROOT ZERO,Puffin Produce,≤100
363954377093123,Yorkshire Smokefree,Yorkshire Smokefree,≤100
101062325868103,suzanne_baum,These ads ran without a disclaimer,≤100
105279899060069,Aghosh UK - AlKhidmat Foundation,Adeel Riaz,≤100
1536244863288071,Terravesta,Terravesta,≤100
1486841851361953,Power for People,Corinna Quinn Miller,≤100
109088285010415,Stefan Voloseniuc,Jinesh Pravinchandra Shah,≤100
312818886142427,Gary Sambrook MP,Alexander Edward Hall,≤100
374374719302049,Office of the Police and Crime Commissioner for Wiltshire and Swindon,Office of the Police and Crime Commissioner Wiltshire and Swindon,≤100
2386526881419158,USR Marea Britanie,Uniunea Salvati Romania,≤100
193317391840,London Borough of Richmond upon Thames,London Borough of Richmond upon Thames,≤100
10114144851,NSPCC,NSPCC,≤100
101183108039162,P1vital,P1vital,≤100
6707857033,Global Justice Now,Global Justice Now,≤100
158525844191005,Suffolk County Council,Suffolk County Council,≤100
3190660567626119,Dad’s In Debt.,Dadsindebt,≤100
345382132326295,Barnet Council,Barnet Council,≤100
321249061618806,Cllr Louise Gittins - Leader of Cheshire West,Cheshire West Labour,≤100
104875389168449,Oltco Ltd,Oltco Ltd,≤100
136001386527875,East Hampshire District Council,East Hampshire district council,≤100
111654016067,Staffordshire University,Staffordshire University,≤100
252946378095154,Enfield Council,Enfield Council,≤100
1884100795206861,"My Death, My Decision",My Death My Decision,≤100
109536120928333,Cllr Alex Wagner,Alexander Simon Wagner,≤100
1731766737063825,Greenspark,Greenspark,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
104599142425402,STRAW - Save the TRees Armada Way,STRAW - Save the TRees Armada Way,≤100
144031562276259,Stevenage Labour Party,Stevenage Labour Party,≤100
125695284110771,Hertfordshire County Council,Hertfordshire County Council,≤100
103098208547214,Oltco Ltd,Oltco Ltd,≤100
469899289687113,"Police, Fire and Crime Commissioner for Essex","Police, Fire and Crime Comissioner for Essex",≤100
485290418240956,ROCKWOOL,These ads ran without a disclaimer,≤100
101232925799539,Men's Alliance England,Mens Alliance (NI),≤100
397367290369272,Project Solar UK,Project Solar UK,≤100
1044234978973335,Factor 8,Factor 8,≤100
164718350242578,Oxford City Council,Oxford City Council,≤100
102999628329018,Dr Shadman Zaman,Shadman Zaman,≤100
100396318770585,Oltco Ltd,Oltco Ltd,≤100
200607304110592,Generation UK,"Generation: You Employed, UK",≤100
101501606073541,SJOG Homes For Ukraine,SAINT JOHN OF GOD HOSPITALLER SERVICES,≤100
108284005460782,"The Technology, Democracy, and Cognition Group at UoB",The University of Bristol,≤100
104777753526688,Level Up,Level Up,≤100
230932560266298,Cumbria Action for Sustainability (CAfS),Cumbria Action for Sustainability,≤100
138975109451461,Free Tibet,Free Tibet,≤100
5662929773,openDemocracy,openDemocracy,≤100
102563495226123,Oltco Ltd,Oltco Ltd,≤100
109115441532763,The Eastern Cyber Resilience Centre,Eastern Cyber Resilience Center,≤100
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministires,≤100
101985825795757,Tom4Change,Tom4Change,≤100
107582715996851,SPUC (Society for the Protection of Unborn Children),SPUC (Society for the Protection of Unborn Children),≤100
146549422028829,The TaxPayers' Alliance,The TaxPayers' Alliance,≤100
1634910396724286,CAN Digital,CAN Digital Solutions Ltd,≤100
1604656329784407,Healthwatch Brent,Healthwatch Brent,≤100
101915698384428,Eldred Law,Eldred Law,≤100
106671782113015,Oltco Ltd,Oltco Ltd,≤100
105579725420482,Oltco Ltd,Oltco Ltd,≤100
100118448122201,Shaun Bailey MP,Shaun Bailey MP- Member of Parliament for West Bromwich West,≤100
235448436974549,Wetherby Ward Councillors,Elmet & Rothwell Conservatives,≤100
132190963515100,Over The Wall,Over The Wall,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
102881531374140,Oltco Ltd,Oltco Ltd,≤100
114937633750473,Oltco Ltd,Oltco Ltd,≤100
122567681155057,Renault Truck Commercials UK,Renault Truck Commercials Ltd,≤100
1478794985680451,Sunderland Conservatives,Sunderland Conservative Association,≤100
85549822738,Peace Direct,Peace Direct,≤100
103132065651601,Oltco Ltd,Oltco Ltd,≤100
112032793783017,Oltco Ltd,Oltco Ltd,≤100
100683069449483,Oltco Ltd,Oltco Ltd,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
125931370808556,National Secular Society,National Secular Society,≤100
448590345155714,Ipswich Conservatives,Ipswich Conservatives,≤100
362064683886345,Labour Unions,Labour Unions,≤100
100854403381908,Pay Justice,Pay Justice,≤100
112009230934869,Oltco Ltd,Oltco Ltd,≤100
106073211531467,Oltco Ltd,Oltco Ltd.,≤100
108177494656552,Oltco Ltd,Oltco Ltd,≤100
104440175326817,Oltco Ltd,Oltco Ltd,≤100
134106130027796,Oxfordshire County Council,Oxfordshire County Council,≤100
169752493036356,Forestry England,Forestry England,≤100
53695835063,Oxfordshire Recycles,Oxfordshire County Council,≤100
