Page ID,Page name,Disclaimer,Amount spent (KES)
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,181
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,≤100
509725492464019,Hon Simon Ng'ang'a King'ara - SK,These ads ran without a disclaimer,≤100
101414459084910,Stephen Munania,Stephen Munania,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
108703681766380,Rigathi Gachagua delivery unit,Robert Waswa Simiyu,≤100
110973434544853,Nakuru City News,Samuel Mwangi,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
107720282129157,musa_manhattan,These ads ran without a disclaimer,≤100
