Page ID,Page name,Disclaimer,Amount spent (ARS)
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,148159
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,48777
622853724492420,Federico Otermín,Frente de Todos Lomas,34447
174970176018,Horacio Rodríguez Larreta,Fundación Pensar Argentina,34331
107787349381054,Pablo Alaniz,Pablo Alaniz,29039
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,19254
110746414660916,Lomas Noticias,Nicolas Orona,18958
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,17491
427271967380241,Lucas Delfino,Lucas Delfino,16329
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,11717
480129710135,Municipio de Tigre,Municipalidad de Tigre,9260
103088924366000,Noticias d,Noticias d,9021
307661541236,Grupo La Provincia,GLP,8383
110806461830762,El Sol Web,El Sol Web,8165
369181306485506,Patricia Cubria,showercomunicacion,7826
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,7188
805670376206651,Ramón Lanús,Ramón Lanús,6898
105716442346264,Conurnarnia,Conurnarnia,6796
284302505110931,Juntos Tigre,JUNTOS TIGRE,6623
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,6100
110276628358382,El Autónomo,El Autónomo,6097
141472172555994,Sole Martinez,Sole Martinez,5731
104417732484057,El Independiente Noticias,El Independiente,5364
363825283650115,Vicente López,Vicente López,5065
101996084777901,Mariela Belski,Mariela Belski,5033
137107953065412,Edición Séptima,Noticias de mi barrio,4693
61279025897,Gerardo Morales,Gerardo Morales,4672
246465675499972,Raúl Sancho,Raul Alejandro Sancho Eiras,4076
20906273675,Greenpeace Argentina,Greenpeace Argentina,3855
110109550760148,Moreno Primero,Moreno Primero,3854
155326881225340,Cristian Ritondo,Hablen de a uno,3551
100781262773132,Un San Martín Distinto,Un San Martín distinto,3370
304176325478,La Política Online,La Política Online,3313
191946537833,SAN LORENZO EL MAS GRANDE...,Siempre San Lorenzo,3204
1116134798424337,JuanMa Barenghi,Juan Manuel Barenghi,2971
107631983989726,Argentina Federal,Argentina Federal,2868
314550791947743,InfoBonaerenses,Noticias de mi barrio,2835
171330806277312,Diego Santilli,Fundación Pensar Argentina,2819
541328952579697,Noelia Ruiz,Noelia Ruiz,2768
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,2664
186159618095984,Julio Zamora,Municipalidad de Tigre,2632
2509220192484655,Frente Grande Provincia de Buenos Aires,Politica Actitud,2504
2296112127071539,Feedback encuestas,Feedback Encuestas Online,2504
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,2453
271357293358897,Javier Fernandez,Javier Omar Fernandez,2446
699758330894365,Actualidad Argentina,Actualidad Argentina,2424
361026373962482,Tren Argentino.,Ariel Eduardo LLaría,2331
362204533804292,Municipio de Río Grande,Municipio de Río Grande,2200
896073793900056,Lalo Creus,Diego Gianutti,2151
857382087671921,Maxi Abad,radicalesorg,1968
111600998225620,Noticias Zero,Noticias Zero,1911
452525851510103,Nicolás del Caño,Frente de Izquierda,1886
317140548314140,San Fernando Municipio,San Fernando Municipio,1872
140875832644683,Miguel Saredi,Miguel Saredi,1870
255392011709766,Gobierno de Formosa,Gobierno de Formosa,1863
145806262649419,Fer Miño,Patria de Todos,1607
335926266503071,7D,7D,1566
940189439371623,Municipalidad de Presidente Perón,Municipalidad de Presidente Perón,1561
100513966017836,Noticias del Sur,Noticias del Sur,1538
106716278920168,Noticias Argentinas,Noticias Argentinas Web,1466
111669735076988,Hora Cero,Hora Cero Noticias,1451
103846469204203,La Ola Noticias,La Ola Noticias,1435
1425092494372471,Alejandro Finocchiaro,Alejandro Finocchiaro,1424
195711874658246,Marcelo Moretti,Moretti Presidente,1408
405286979631486,Javier Forlenza,Javier Forlenza,1371
114299924620455,Andrés Antonietti,Andres Antonietti,1354
125183747539071,Noticias Argentinas,Noticias Argentinas,1311
247815465249577,Congreso Judio Latinoamericano,Congreso Judío Latinoamericano,1307
109427865253803,Tigrixbot,Municipalidad de Tigre,1254
113138195384719,Nestor Grindetti,Nestor Grindetti,1223
544986472243896,Data Diario,Data Diario,1195
253898394637965,Luciana Echevarría,MST,1193
1603430116402942,Marcos Pisano,Marcos Pisano,1161
1469247346700561,Principios Diario,Principios Diario,1079
367491816981996,Mariel Fernández,Shower Comunicación,1070
100854288886307,Zonales,Comunicacion Editorial Grafica Argentina,1063
303275243097091,Municipalidad de Salto Buenos Aires,Municipalidad de Salto,1055
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,1039
2340752059343617,Sebastian Ianantuony,Leandro Sebastian Ianantuony,1033
795021870593381,Info al día,Info al Día,1031
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,1010
126410234048229,Fundación Pensar,Fundación Pensar Argentina,978
111637981320058,Productivismo - Política Argentina,Sergio Raul Samoilovich,971
628498977777284,El Continental,Periodico El Continental,963
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,904
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,876
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,862
152734418136602,Claudio Lozano,Unidad Popular,861
605540860101596,Diario Criollo,Diario Criollo,816
233734300112003,Juan Monteverde,Ciudad Futura,805
499141756879767,Federico Achával,De Tu Lado Siempre,790
101001089479742,Cipriano Presidente San Lorenzo de Almagro,Cipriano Fernando Pommies,789
1616731398614099,Marisa Fassi,Frente de Todos Cañuelas,780
440677362630997,Sebastian Galmarini,Sebastian Galmarini,769
103322152538185,La Verdad Noticias,La verdad noticias,762
544640985878621,Argentinos Online,Argentinos Online,741
968497773177828,Prensa Ensenada,Municipalidad de Ensenada,740
542636419209676,Víctor De Gennaro,Juan Jose Lopez,734
151146274915688,Municipalidad de Escobar,These ads ran without a disclaimer,698
107756622140473,El Litoral Web,El Litoral Web,690
131314590235972,DW Español,These ads ran without a disclaimer,688
469187843278784,Claudio Frangul,Claudio Frangul,686
1408542766063285,Carla Carrizo,Ana Carla Carrizo,683
105132645589543,Construyendo - Gral. Pueyrredon,Construyendo,679
833530653383521,Gestión Sindical,Comunicacion Editorial Grafica Argentina,665
715609631934295,MuniDigital,MuniDigital,645
105493327767840,Newsweek Argentina,Newsweek Argentina,632
328236155192956,Nico Massot,Land Comunicacion,630
1430925633898116,Primer Plano,Primer Plano Online,615
459777610743664,Ariel Sujarchuk,Ariel Sujarchuk,598
100198331521581,Agencia Provincial de Noticias La Pampa,APN La Pampa,590
112090455034177,El Portavoz Oficial,El Portavoz,563
117297678286363,Marcelo Puella,Marcelo Puella,544
708952859207785,Daniel Menéndez,Daniel Menéndez,532
2247520658697288,Natalia Souto,Natalia Souto,510
215867742129773,Pablo del Valle,Pablo del Valle,504
101438661569363,Ignacio Castaños,Ignacio Castaños,489
101594852755793,El Bonaerense,El Bonaerense,486
102126974997519,La República Porteña,Republica Porteña,479
1399896206897402,Frente Renovador San Isidro,Frente Renovador San Isidro,479
113370350376570,La Gaceta de Exaltación,La Gaceta de Exaltación de la Cruz,477
105237068485789,La Prensa Energética,La Prensa Energetica,477
2243331109041866,Gustavo H Arrieta,Gustavo H Arrieta,473
253989691391412,Alerta 140,Alerta 140,451
496728270512125,Nuevos Papeles,Nuevos Papeles,446
285132778254393,Neuquén Al Instante,Neuquén al Instante,423
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,395
404593466264648,Carlos Bevilacqua,Comunicación Villarino,390
59772763998,Mauricio Ibarra,Eduardo Mauricio Ibarra,385
100932749306130,Noticias Andinas,Noticias Andinas,382
96549078159,Federico Susbielles,Federico Susbielles,377
604214836312170,Gustavo Spalletti,Hugo Gustavo Spalletti,374
106667928775011,Sebastian Vinagre,Sebastián Vinagre,373
108590324617930,Mariano Garcia Realini,Mariano Garcia Realini Comunicaciones,358
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,351
626526227380882,Misiones Para Todos,Vanesa Alejandra Salinas,347
193671924033178,El Argentino,El Argentino Diario,331
172565396129582,Diario La Unión,Nicolas Orona,327
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,327
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,325
1693871147545422,Federación Rural para la producción y el arraigo,Federación Rural para la producción y el arraigo,322
134557130216408,Jorge Jofré,Jorge Jofre,311
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,305
109362811850636,La ventana del oeste,La Ventana del Oeste,303
1540756842902100,Municipio de Luján,Municipio de Luján,297
967512253279966,Martin Medrano,Martin Medrano,285
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,271
2325578481053048,NorteOnline,NorteOnline,257
970738089654602,Subsecretaría de Seguridad de Lanús,Subsecretaría de Seguridad de Lanús,254
104563928617969,Brenda Vargas Matyi,Brenda Vargas Matyi,247
669439323069874,Lauria propiedades,Pablo Lauria,243
146903305519923,Vocacion,Vocacion SRL,223
619796898105048,Partido Socialista Mar del Plata,Partido Socialista,222
1465312150186084,Argentinos por la Educación,Argentinos por la Educación,212
705172499580470,Gustavo Martinez,Gustavo Martinez,202
1059612047410359,ADUNS,Sergio Adrian  Zaninelli,199
587196794678992,Agustín Samaniego,Agustin Samaniego,199
926216920779203,"Estudio jurídico abogado en La Plata - García & Asoc,",Manuel Garcia,197
339640333637323,Axel en lugares,ComunicaciónPop,195
108735120874242,Andrés Melis,Andres Melis,188
139565012790803,Municipio Marcos Paz,Municipio Marcos Paz,187
168506029989609,Alberto Daniel Descalzo,Alberto Dezcalzo,180
104754869652010,Antonio Bonfatti,Frente Progresista,175
274883916030955,Pablo Losada,United Business Arg,175
103553635446983,Plan B Misiones,Martin Boerr,172
135366016640859,Pablo Torres/cultura y sociedad/LAPRIDA,Pablo Jose Torres,168
821430017924241,Sungrow,These ads ran without a disclaimer,167
108890028130519,Nicolás Becerra Maidana - El Profe Nico,Nicolás Mauro Becerra Maidana,163
827304387355478,Municipalidad de Ramallo,Municipalidad de Ramallo,162
413356852758756,Rodolfo Aguiar,Rodolfo Aguiar,151
104919122026034,Revolución,Revolución,151
106769948735697,Sergio Capparelli,Sergio Daniel Capparelli,150
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,150
104455154561435,Infancia Compartida,INFANCIA COMPARTIDA Asociacion Civil,147
273175230630,CAME - Confederación Argentina de la Mediana Empresa,CAME - Confederación Argentina de la Mediana Empresa,146
107001275325417,La Voz de Monte,Juan Bautista Canseco,145
101885831357268,Argentina sin hambre,Argentina sin hambre,142
113384436026702,Caren Tepp,Ciudad Futura,141
675523912809682,Tiempo de Provincia,Comunicarg,141
498039410528579,Andrea Blandini,Andrea Margarita Blandini,138
710189803134791,Federico López,Federico Martin Lopez,133
836943866410885,Alaken Universe,These ads ran without a disclaimer,129
610065179346397,NotiBaires,Comunicarg,127
723782314401584,Enrique Estévez,Enrique Estevez,127
101349631999937,Noticias para el Cambio,Noticias para el Cambio,125
405968363074387,Marco Julio Puricelli,Ideas y Vision,115
1187338514630380,El rincón de Cris,Elizabeth Belen Acevedo,111
1405120706440456,Conclusión,Diario Conclusión,111
558106334670581,Mauro Leiva,Leonardo Jesús Araya,109
428179387610545,Agenda Malvinas,Marco Federico Correa,108
103906831909733,Luciana Cuk,Acción San Juan,≤100
108107691913422,Mulheres Empoderadas,These ads ran without a disclaimer,≤100
2363297067231431,Pablo Zelaya Blanco,PS Mar del Plata,≤100
1645012462431967,Beto Castillo,Alberto Ramon Castillo,≤100
162700400413304,Revista Realidad Económica,IADE,≤100
886667964679142,Fabián Gramajo,Fabián Gramajo,≤100
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,≤100
102570774863673,LOBBY,LOBBYEscuela,≤100
972433632901490,Diputada Sandra Fonseca,Diego Matias Tecilla,≤100
106375415375890,Participar,Participación Parlamentaria,≤100
101208322677554,El Ágora Digital,El Ágora Digital,≤100
109287948479430,Diario 9️⃣,diario 9,≤100
1045742742140641,ENREDACCIÓN,Ruben Fabián Garcia,≤100
1413352092227070,Leo Vildoza,Leonardo Emilio Vildoza,≤100
104660691770604,mariano.ivan14,These ads ran without a disclaimer,≤100
177720598950247,La Ciudad Desnuda,Juan Esteban Scoufalos,≤100
133937418577537,Utopia Urbana,Utopía Urbana,≤100
259543540837445,Martin Doñate,Claudio Martin Doñate,≤100
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,≤100
110860621738036,Provincia Activa,Provincia Activa,≤100
1533992966904434,Concejal Fernando Landaburu,Fernando Gabriel Landaburu,≤100
100272671672857,Carlos Cisneros,Carlos Cisneros,≤100
223010517779253,Municipio de Villarino,Comunicación Villarino,≤100
136275719722184,Diario El Litoral Santa Fe,El Litoral,≤100
178919202140944,Francisco Quintana,Francisco Quintana,≤100
193671924033178,El Argentino,Estudio AMBA SRL,≤100
525334380868858,Martín Lousteau,Martín Lousteau,≤100
1315072021867341,Ente Regulador de la Provincia de Salta,These ads ran without a disclaimer,≤100
1439672939588656,Arto Kalciyan,Leonardo Gabriel Forgia,≤100
111492845540608,Fondo de Cultura Económica Argentina,Fondo de Cultura Económica Argentina,≤100
1744262295791445,Osjera,OSJERA,≤100
154643514568743,Sergio Abrevaya,Sergio Abrevaya,≤100
132649176862320,Jorge Hoffmann,Jorge Hoffmann,≤100
673677419727300,Horacio Vermal,Ricardo Matias Mercado,≤100
113923401326706,El país ya,El país ya,≤100
1330549033627468,Juan Martín,Juan Carlos Martin,≤100
1660270514221102,CTA de lxs Trabajadorxs Santa Fe,CTA de lxs Trabajadorxs Santa Fe,≤100
137982309546526,Aida Ayala,Aida Ayala,≤100
1395474550528787,Opinorte,Opinorte,≤100
642047375905348,Gastón di Castelnuovo,Gaston Di Castelnuovo,≤100
106603955035359,Fernando Carbajal,Fernando Carbajal,≤100
266585283461251,Diario G24,Diario g24,≤100
104358815744949,Hurlingham Post,Hurlingham Post,≤100
1803501116641352,Canal Abierto,Canal Abierto - Asociación Trabajadores del Estado,≤100
105384144387929,Alejandrina Barry,Frente de Izquierda,≤100
138145003721610,Cesu Gómez - Escritora,These ads ran without a disclaimer,≤100
139485256213513,radiokermes.com 106.1,Juan Pablo Gavazza,≤100
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,≤100
1656878081252465,David Mizrahi,David Fernando Mizrahi,≤100
104321594636346,Guillermo Satalía Méndez,Guillermo Satalia Mendez,≤100
1750226538579919,Facundo Perez Carletti,Facundo Jose Perez Carletti,≤100
109237045323181,Patagonia Noticias,Patagonia Noticias,≤100
676582472432220,Julián María López,Julián María López,≤100
106057368882648,El caudillo online,El caudillo online,≤100
1631566107132147,Claudia Acevedo Concejal,Bruno Adrian Hernandez,≤100
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,≤100
105868508128629,60 segundos,60 Segundos,≤100
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,≤100
501593459998927,Arturo Ter Akopian,Federico Aram Freysselinard,≤100
1318086821643955,Daniel Pablo Bensusán,Daniel Pali Bensusan,≤100
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,≤100
1694291254179192,Guillermo Coppo,Guillermo Coppo,≤100
105479475252542,Noticias Exaltación,Diego Ruben Sanchez,≤100
1033484550055433,Ministerio de Seguridad,Ministerio de Seguridad de La Pampa,≤100
680986725302906,Roberto Mirabella,Hacemos Santa Fe,≤100
348209942315439,La Pampa 24,La Pampa 24,≤100
101185972235145,PJ La Pampa,Partido Justicialista La Pampa,≤100
105933872199149,Mística,Mística,≤100
765662933605449,Fabian Aballay,Nestor Fabian Aballay,≤100
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,≤100
109612858472866,FM Capital,Radio la capital,≤100
1383234345334458,Ramiro Marra,Ramiro Marra,≤100
104549218292037,Urgente Hoy,Urgente Hoy,≤100
1662250880709156,Lanús Municipio,Lanús Municipio,≤100
660416864150494,Obras La Pampa,Obras La Pampa,≤100
411231642263185,Rolo Figueroa,Rolo Figueroa,≤100
101993342681,Noticias de la Calle,La Verdad SRL,≤100
699853426735213,Gustavo Solis,Gustavo Solis Monico,≤100
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,≤100
105791202046721,Punto Ushuaia,Punto Ushuaia,≤100
1188673574495575,Laura Stratta,Laura Stratta,≤100
947520791967929,Claudio Poggi,Claudio Javier Poggi,≤100
1960408947531757,Germán Alfaro,Municipalidad de San Miguel de Tucumán,≤100
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,≤100
564830380326427,Juan Carlos Polini,Polini,≤100
359339524171631,CHACO TV,Ecom Chaco,≤100
191093894240981,Instituto Palestra,These ads ran without a disclaimer,≤100
158714780827513,UNFPA,These ads ran without a disclaimer,≤100
100444519476076,martamarest_consultora,These ads ran without a disclaimer,≤100
326770580739640,Revive Israel Tikkun Global,These ads ran without a disclaimer,≤100
1699682553609188,Mayara Americo,These ads ran without a disclaimer,≤100
229439660495599,Escuela Los Cuatro Caminos,These ads ran without a disclaimer,≤100
106991422220338,Alexander Jesús Figueredo Izaguirre,These ads ran without a disclaimer,≤100
