Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,160
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,151
112830251033781,Tiger,GRUPO HEINEKEN,146
100950691594781,Guga,Carlos Gustavo Gomes De Oliveira,111
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,≤100
220346131312219,Ministério Público do Trabalho,Ministério Público do Trabalho,≤100
105437522448024,Prime's Cool JP,Prime's Cool,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
330111343714737,RAPS Brasil,Rede de Ação Política pela Sustentabilidade,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
220898724599599,Ação da Cidadania,Ação da Cidadania,≤100
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
201878973201295,Republicanos10,Republicanos10,≤100
113165042099382,Brasil 61,Brasil 61,≤100
267089136770605,Bradesco Prime,Banco Bradesco SA,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
104738421003389,InvestNews BR,Easynvest,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,≤100
106833412259357,Gstic.rio,Gstic.rio,≤100
258088921369,TOTVS,TOTVS,≤100
389743524537330,Dr. Jarques,Jarques Da Silva Ii,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
109770755848061,Suzano,Suzano SA,≤100
100148085814229,Concursos e Processos Seletivos Brasil,IBFC - Instituto Brasileiro de Formação e Capacitação,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
188575744500881,CEBDS,These ads ran without a disclaimer,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
760723213973971,Mapa Educação,Mapa Educação,≤100
792136380877298,Caio Paiva,Caio Paiva,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,≤100
187869627968575,Roberto Tripoli,Roberto Tripoli,≤100
111046588200213,Roberta Bozi,These ads ran without a disclaimer,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
