Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
102526662675670,I-fly travel & tours,These ads ran without a disclaimer,≤100
144985128871748,City of Cape Town,City of Cape Town,≤100
136956534616,Times LIVE,TimesLIVE,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
1271402709601865,HEALA,HEALA,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
