Page ID,Page name,Disclaimer,Amount spent (SEK)
643137272398136,Sverige för UNHCR,Sverige för UNHCR,305
109886133732943,RESCUE - Sverige,RESCUE - Sverige,214
126567104406,Hyresgästföreningen,Hyresgästföreningen,211
369582590803,Dagens ETC,ETC-tidningarna,134
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),127
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,119
608975645850217,Vattenfall,Vattenfall Sverige,≤100
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
382243262003,Plan International Sverige,Plan International Sverige,≤100
162985227114132,Skellefteå Kraft,Skellefteå Kraft,≤100
111630258867610,Röda Korset,Röda Korset,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
72659261793,Rädda Barnen,Rädda Barnen,≤100
24574889995,Charlie Weimers MEP,Charlie Weimers,≤100
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,≤100
95735961890,Greenpeace Sverige,Greenpeace Sverige,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
42676805259,Diakonia,Diakonia,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
186513678039755,Fortum,Fortum Sverige,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
37267060518,Världens Barn,Världens Barn,≤100
161213770567846,Operation Smile Sverige,Operation Smile Sverige,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
227261787316550,Centerpartiet Ronneby,Magnus Gustafsson,≤100
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
163820136238,LO Sverige,Landsorganisationen i Sverige,≤100
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,≤100
253510692370,Arbetaren,Arbetaren,≤100
273053169937029,ClimateHero,ClimateHero,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
1555225941381385,Loparshop.se,These ads ran without a disclaimer,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
116625915833782,DailySweden,Mased Media News AB,≤100
173745622660246,Bring Sverige,Bring Sverige,≤100
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,≤100
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100
208751565805849,Stiftelsen Expo,Stiftelsen Expo,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
189699774387238,"Andreas Sturesson, kommunalråd",Kristdemokraterna Jönköpings Kommun,≤100
1249398378405410,Organisation & Samhälle,Organisation & Samhälle,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
399044617221,Läraren,Lärarnas tidning,≤100
103945879157509,Nordea Fonder,Nordea Funds AB,≤100
45101268520,SSU,SSU,≤100
197762513603868,MÄN,MÄN,≤100
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
408171019221426,Slöseriombudsmannen,Skattebetalarnas Förening,≤100
32334375453,Kattjouren,Nätverket Kattjouren,≤100
340169928419,Hotell- och restaurangfacket,Hotell- och restaurangfacket,≤100
111564248245329,Rimliga villkor,Tove Anna Dagerman,≤100
178264915554076,Danske Bank Sverige,Danske Bank Sverige,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,≤100
314283591054,Byggnads,Byggnads,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
1439778006254125,Evin Incir,Socialdemokraterna i Europaparlamentet,≤100
323156205347,Vänsterpartiet,Vänsterpartiet,≤100
1545369075688158,Brottsofferjouren Sverige,Brottsofferjouren Sverige,≤100
124892400864698,Företagarna,Företagarna,≤100
342952129133948,Kultur i Malmö,Kultur i Malmö,≤100
368972829945550,AP7 Statens premiepensionsfonder,AP7,≤100
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,≤100
106369868876618,e-Hälsa + MVTe,Nordic Live Expo AB,≤100
349041299054769,Kungl. Vetenskapsakademien,Kungl. Vetenskapsakademien,≤100
135062563176874,Utrikespolitiska Institutet,Utrikespolitiska Institutet,≤100
179931025357058,Kommunal,Kommunal,≤100
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
166406746310,Resumé,Resumé,≤100
305176193254009,Svenska Postkodstiftelsen,Svenska Postkodstiftelsen,≤100
