Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,4681
118926251176181,Sanchez Kenneth,These ads ran without a disclaimer,3806
475681929154100,国連UNHCR協会,国連UNHCR協会,2530
103307385856246,美容Lab,These ads ran without a disclaimer,2372
107344928864320,桐谷広人・桐谷さん,These ads ran without a disclaimer,1728
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,720
108197492258472,Stewart Walter,These ads ran without a disclaimer,660
104238295995174,Cook Jordan,These ads ran without a disclaimer,559
390066501056164,freee会計,These ads ran without a disclaimer,493
109092168834430,Rivera Jason,These ads ran without a disclaimer,408
633030123480159,グッドライフアワード,グッドライフアワード事務局,369
256504371891671,the-issues.jp,the-issues.jp,336
1812425055659979,介護ワーカー,These ads ran without a disclaimer,283
119914217743909,Stewart Dennis,These ads ran without a disclaimer,280
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,247
101987945137977,オフィスステーションPro,These ads ran without a disclaimer,206
314531018930781,BASE FOOD,These ads ran without a disclaimer,205
109669301599582,ビーハック（日中サービス支援型障がい者グループホームfc募集）,These ads ran without a disclaimer,200
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,172
104366422065589,参政党〈公認〉埼玉支部,参政党埼玉,144
523125854849894,優法大塚,These ads ran without a disclaimer,140
102175199578296,※Komet※,These ads ran without a disclaimer,110
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,≤100
103587212764226,ホワイトプレミアム,These ads ran without a disclaimer,≤100
108903018614174,イラストのある生活,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
110748762013218,Dots by Dot Glamping Suite,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
110307781643484,目白大学大学院経営学研究科,These ads ran without a disclaimer,≤100
2287688728113807,T-Factory,These ads ran without a disclaimer,≤100
1566073946957306,衆議院議員 さかい学 （横浜市戸塚区・泉区・瀬谷区）,自由民主党神奈川県第五選挙区支部（衆議院議員さかい学事務所）,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
103835257924319,Visit Chiyoda - 體驗東京之心,These ads ran without a disclaimer,≤100
110956371711998,たった3ヶ月でキャッシュフローが劇的改善,These ads ran without a disclaimer,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
435250336532462,財界さっぽろ,財界さっぽろ,≤100
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,≤100
105404618222182,Ascent Recordings,Ascent Recordings,≤100
206382352722433,Japan Today,These ads ran without a disclaimer,≤100
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,≤100
104798789288007,Boris Moore,These ads ran without a disclaimer,≤100
118208371280199,桐谷広人,These ads ran without a disclaimer,≤100
