Page ID,Page name,Disclaimer,Amount spent (EUR)
133044800622,Greenpeace España,Greenpeace España,135
78151799929,Amnistía Internacional España,Amnistía Internacional España,128
2303932849928475,Centre del Carme Cultura Contemporània CCCC,Consorci Museus GVA,123
57845333112,Save the Children España,Save the Children España,121
267663367485459,Héctor Illueca Ballester,Podemos,≤100
94118672764,ACNUR Comite español,ACNUR Comite español,≤100
256196396278,UNICEF España,UNICEF Comité Español,≤100
815597255122198,Osoigo,Osoigo,≤100
467925280299505,Médicos Sin Fronteras España,Médicos Sin Fronteras España,≤100
418020808228650,Ministerio de Hacienda y Función Pública,Ministerio de Hacienda y Función Pública,≤100
1090745367686140,SotySolar,Sotysolar,≤100
107586119439370,CEPSA Corporate,Cepsa,≤100
20108693880,Oxfam Intermón,Oxfam Intermón,≤100
306840072990831,Socios Cruz Roja,Socios Cruz Roja,≤100
57973661707,WWF España,WWF España,≤100
366619768708,Plan International España,Plan International España,≤100
95878687102,Fundación Vicente Ferrer,Fundación Vicente Ferrer,≤100
169915749735403,CEAR,CEAR,≤100
131231529742,Fundación Anesvad,Fundación Anesvad,≤100
100166528392729,Carlos Mazón Guixot,PP de la Comunitat Valenciana,≤100
104690619568713,"Yo reciclo vidrio, ¿y tú?",Ecovidrio,≤100
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,≤100
116189118344,Fundación Igualdad Animal,Fundación Igualdad Animal,≤100
1555626021316344,Populares La Pobla de Vallbona,PP provincia de Valencia,≤100
362567122173,Partido Popular de Castellón,Partido Popular de Castellón,≤100
111892984250,Fundación World Vision España,Fundación World Vision International,≤100
178362315106,European Parliament,European Parliament,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
105901480793722,TotalEnergies,TOTALENERGIES MARKETING ESPAÑA SAU,≤100
170506213454467,Aprendemos Juntos 2030,BBVA,≤100
101812872336696,Alivia,Fundación Alivia España,≤100
175357075823543,CRIS contra el Cancer,FUNDACIÓN CRIS DE INVESTIGACIÓN PARA VENCER EL CÁNCER,≤100
176592142419661,Holaluz,HolaLuz.com,≤100
228752914179024,Sandra Gómez,PSPV-PSOE VALÈNCIA,≤100
184206244997351,198,198,≤100
256196396278,UNICEF España,UNICEF ESPAÑA,≤100
674523259328238,Socialistes Paiporta,Socialistes Paiporta,≤100
206840240140099,Asociación Con Valores,Asociación con valores,≤100
187170858138979,PSOE Extremadura,PSOE Extremadura,≤100
107638800626658,Coca-Cola European Partners España,Findasense,≤100
148269501881188,Plataforma per la Llengua,Plataforma per la Llengua,≤100
809819922430048,Emilio J. Belencoso,Partido Popular Almàssera,≤100
269212336568846,Podemos,Podemos,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
244777995534742,Ayuda a la Iglesia Necesitada - ACN España,Ayuda a la Iglesia Necesitada,≤100
116136108464509,CaixaBank,CaixaBank,≤100
1793510380925494,USR Diaspora,Partidul Uniunea Salvați România,≤100
103232968260178,Parròquia Sant Pere. Canet,Parròquia Sant Pere. Canet,≤100
100149102714892,Otra oportunidad,Penelope Longart,≤100
157687294388101,Valéncia Unida,Neurona Digital,≤100
496991797439735,Modesto Martínez,Modesto Martínez,≤100
315296839113893,Pablo Ruz Villanueva,Manuel Matarredona Escandell,≤100
392666127586890,OpenMind,BBVA,≤100
105102251616999,Rodando por la igualdad,Samuel Rodríguez Cimiano,≤100
341793479830142,Padrinos por la Discapacidad,FUNDACIÓN JUAN BONAL,≤100
113760931412,Acción contra el Hambre España,Acción contra el Hambre España,≤100
400445143359153,Fundació Silvestre,Fundació Silvestre,≤100
553983948100016,Músicos por la Salud,Fundación Social District (Músicos por la Salud),≤100
146043418739497,Diari ARA,EDICIO DE PREMSA PERIODICA ARA SL,≤100
1457125441239177,Amparo Folgado Tonda,Amparo Folgado Tonda,≤100
1035516339843936,Relevo Contigo,Relevo Contigo,≤100
1457125441239177,Amparo Folgado Tonda,These ads ran without a disclaimer,≤100
471951929539262,Energia_Vital,Francisco Jose Perez Cuevas,≤100
209596949081406,Fundación ANAR,Fundación ANAR,≤100
57973661707,WWF España,WWF España,≤100
204181456584590,MAPFRE,"Mapfre España, S. A.",≤100
301671419859843,CGT-Valencia,Confederación General del Trabajo del País Valenciano y Murcia,≤100
741696855903082,Opositatest,Opositatest,≤100
796716270345901,Ecoforest,Ecoforest,≤100
388161338008393,Socialistas Ibi,Sergio Carrasco Martínez,≤100
2050537305232726,Abogados Deudas,Abogados para tus deudas,≤100
136302299749630,Joan Ribó,Compromís,≤100
105587705334940,Padrinos,FUNDACIÓN JUAN BONAL,≤100
70020937349,SEO/BirdLife,SEO/BirdLife,≤100
174696652583261,Fundación Aladina,Fundación Aladina,≤100
11473659787,Educo,Educo,≤100
120104454689359,MAPFRE,MAPFRE,≤100
245741112112300,Ayuda En Acción,Ayuda En Acción,≤100
207136045993622,Partido Popular Polop de la Marina,Partido Popular de Polop de la Marina,≤100
113682925342285,Misiones Salesianas,Misionessalesianas,≤100
1772591363067613,Revo Prosperidad Sostenible,Revo Prosperidad Sostenible,≤100
155704194479487,Salud por Derecho,Fundación Salud por Derecho,≤100
260365460647855,Mircea Geoana,Mircea Geoana,≤100
139153867956,Fundació Pasqual Maragall,Fundació Pasqual Maragall,≤100
182564478452195,Compromís per Paiporta,Compromís per Paiporta,≤100
163128007083177,El Periòdic d'Ontinyent,El Periòdic d'Ontinyent,≤100
147468905314265,Partido Por un Mundo más Justo · M+J,Partido Por un Mundo más Justo · M+J,≤100
322014514538115,Compromís Quart de Poblet,Compromís,≤100
485290418240956,ROCKWOOL,These ads ran without a disclaimer,≤100
1405445633036784,Podemos Región de Murcia,PODEMOS,≤100
113739744930362,Aline Glória,These ads ran without a disclaimer,≤100
103230089291716,Proyecto Hortensia,La Intersección,≤100
105664031745,UNRWA.es,UNRWA España,≤100
