Page ID,Page name,Disclaimer,Amount spent (ZAR)
100149906713244,350 Africa,350 Africa,≤100
136956534616,Times LIVE,TimesLIVE,≤100
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
119558301106686,Ground Work Collective - NPC,These ads ran without a disclaimer,≤100
1271402709601865,HEALA,HEALA,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
197153917771594,Diplomatic Informer Magazine -South Africa,These ads ran without a disclaimer,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
376908203717,UNICEF Africa,These ads ran without a disclaimer,≤100
