Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,209
162926690478548,Oslobodjenje,Oslobodjenje,≤100
104197490039539,N1 Bosna i Hercegovina,N1 BiH,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
109652028193268,Revizije info,Revizije info,≤100
102667249419191,GenChange,Arijana Trle,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
102537783146375,28. Jun,These ads ran without a disclaimer,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
320365108091315,Društvo ujedinjenih građanskih akcija,Društvo ujedinjenih građanskih akcija,≤100
2430163100537312,Spin Info,Spin Media,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
109839045383139,За правду и ред - Небојша Вукановић - Лакташи,Dejan Kojić,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
179175252108775,FreightWaves,These ads ran without a disclaimer,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
154923374536050,LKAB,These ads ran without a disclaimer,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
129224207219445,Merima Arnautović,Merima Arnautović,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
112846865029121,RDA SPOT,These ads ran without a disclaimer,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
101289218907718,Web News,These ads ran without a disclaimer,≤100
598865763613819,Institute for Zen Leadership,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
1522316844651921,Mudrost Kralja Salomona i njegovih Izreka,These ads ran without a disclaimer,≤100
134191556606316,BIRD - BIRN Investigative Resource Desk,These ads ran without a disclaimer,≤100
