Page ID,Page name,Disclaimer,Amount spent (JPY)
1904070096535109,スマート選挙,株式会社センキョ,1041
408265263318884,馬渕 磨理子,These ads ran without a disclaimer,362
475681929154100,国連UNHCR協会,国連UNHCR協会,180
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,157
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,≤100
104898292366475,美容教室,These ads ran without a disclaimer,≤100
1812425055659979,介護ワーカー,These ads ran without a disclaimer,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
105404618222182,Ascent Recordings,Ascent Recordings,≤100
185422931575190,東京カメラ部,These ads ran without a disclaimer,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
112021451772789,池田縁,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
105485372590991,スキンケアLab,These ads ran without a disclaimer,≤100
108293135171775,Magical Tome,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
101963349558320,magicwands_information,These ads ran without a disclaimer,≤100
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,≤100
