Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,435
1956144064659620,BlueTV,Aliance pro budoucnost,163
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,117
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,108
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
210778132327279,Prima,Prima,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
127355564021146,Knihkupectví Luxor,"Euromedia Group, a.s.",≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
178362315106,European Parliament,European Parliament,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
43855944703,Svobodní,Svobodní,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
90002267161,TOP 09,TOP 09,≤100
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,≤100
155406703122,Arnika,Arnika,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
