Page ID,Page name,Disclaimer,Amount spent (BOB)
109201057318552,JCSV,Fernando Omar Rosales Perez,109
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
101208064965016,Juventud-Es,Maya Fatima Garcia Rodriguez,≤100
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100
1616241865111812,Soberanía Alimentaria IPDSA,Coordenada Digital,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100
102789721800123,Renato Yañez - Concejal Municipal,These ads ran without a disclaimer,≤100
292129440851133,CropLife Latin America,These ads ran without a disclaimer,≤100
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100
