Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,1982
1011307815614890,Ríkislögreglustjóri,Ríkislögreglustjóri,719
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,460
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,282
573559522797177,Flokkur fólksins,Flokkur Fólksins,222
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,≤100
157073914303469,Stjórnarskrárfélagið -The Icelandic Constitution Society,Stjórnarskrárfélagið,≤100
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,≤100
166802253467224,Ung vinstri græn - UVG,Ung vinstri græn - UVG,≤100
105986171646268,Diljá Mist,Diljá Einarsdóttir,≤100
844386315584131,Volvo Construction Equipment,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
