Page ID,Page name,Disclaimer,Amount spent (SEK)
161213770567846,Operation Smile Sverige,Operation Smile Sverige,997
608975645850217,Vattenfall,Vattenfall Sverige,773
369122343101775,e.on,E.ON Sverige AB,504
149155351773944,SEB,SEB,502
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,457
126567104406,Hyresgästföreningen,Hyresgästföreningen,393
109886133732943,RESCUE - Sverige,RESCUE - Sverige,326
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,294
382243262003,Plan International Sverige,Plan International Sverige,285
114526821939129,Arla,Arla,275
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,273
111630258867610,Röda Korset,Röda Korset,226
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),187
95735961890,Greenpeace Sverige,Greenpeace Sverige,158
72659261793,Rädda Barnen,Rädda Barnen,126
162985227114132,Skellefteå Kraft,Skellefteå Kraft,118
186513678039755,Fortum,Fortum Sverige,116
149155351773944,SEB,Skandinaviska Enskilda Banken,113
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
101341883359561,Matsmart Sverige,Matsmart,≤100
289125034540204,Socialdemokraterna Sörmland,Sörmlands socialdemokratiska partidistrikt,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
279974638809211,Oxfam Sverige,Oxfam Sverige,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
369582590803,Dagens ETC,ETC-tidningarna,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
397232950335909,Strängnäspartiet,Strängnäspartiet,≤100
42676805259,Diakonia,Diakonia,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
91818886532,We Effect,We Effect,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100
114262485262083,Konsumentverket,Konsumentverket,≤100
178362315106,European Parliament,European Parliament,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
91217182731,Nordiska museet,Nordiska museet,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
576845979156129,Techarenan,Techarenan,≤100
118090278221826,Erikshjälpen,Erikshjälpen,≤100
132346854120080,Centerpartiet i Flen,Centerpartiet i Flen,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
273053169937029,ClimateHero,ClimateHero,≤100
106291668359607,Gabriella Lavecchia,Seko,≤100
314283591054,Byggnads,Byggnads,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
171919835807,TCO,TCO,≤100
237287320360804,Omtanke.today,Jenny Fors,≤100
163305633746125,Karneval förlag,Holviks,≤100
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,≤100
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,≤100
166406746310,Resumé,Resumé,≤100
103945879157509,Nordea Fonder,Nordea Funds AB,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
304506059702034,Tidningen Fönstret,Tidningen Fönstret,≤100
