Page ID,Page name,Disclaimer,Amount spent (ZAR)
102268322635915,The Finance Daily,The Finance Daily,1991
6011868110,Democratic Alliance,Democratic Alliance,608
57206003848,Greenpeace Africa,Greenpeace Africa,588
136956534616,Times LIVE,TimesLIVE,528
1742410059361710,AwakeMzansi,Awake Mzansi,415
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,285
116657351312927,Pledge To Vote SA,Pledge to Vote,265
109011622471498,Office of the Premier - North West Province - South Africa,These ads ran without a disclaimer,193
478479492268974,Sunday Times ZA,Sunday Times,178
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,145
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),134
817419378298114,Herman Mashaba,ActionSA,113
2145594122138312,Action Society,Action Society,105
106172744063430,The Daily Friend,The Daily Friend,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
112933978402440,Zackie2024,ZA2024,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
1442286572460668,Inside Education,Inside Education,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
629021617133721,Judges Matter,Judges Matter,≤100
367090596695704,LitNet,These ads ran without a disclaimer,≤100
618787431488714,Democratic Alliance Youth Free State,Democratic Alliance Free State,≤100
2420268291542853,China Resources Group,These ads ran without a disclaimer,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
105530964798165,Dr Richard Munang,These ads ran without a disclaimer,≤100
102455356024293,BM 02,These ads ran without a disclaimer,≤100
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100
116348888049995,Interlitica,These ads ran without a disclaimer,≤100
253615198009828,Anglo American,These ads ran without a disclaimer,≤100
2238793973101135,Leonardo Ferraz,These ads ran without a disclaimer,≤100
