Page ID,Page name,Disclaimer,Amount spent (ZAR)
177619079111,National Youth Development Agency,National Youth Development Agency,≤100
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,≤100
100149906713244,350 Africa,350 Africa,≤100
107147472660409,Democratic Alliance Youth,Democratic Alliance,≤100
1271402709601865,HEALA,HEALA,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
1442286572460668,Inside Education,Inside Education,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
379138726819,ACDP,ACDP,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
136956534616,Times LIVE,TimesLIVE,≤100
102635655320437,Number Match - Logic Puzzle Game,These ads ran without a disclaimer,≤100
