Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,≤100
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
113795884973581,Posgrado UPEA,Luis Alejandro Urrutia Monrroy,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
102189257909600,Mariela Baldivieso,Mariela Baldivieso,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
114418778285165,ASOCIACIÓN DE CONCEJALAS TARIJA,These ads ran without a disclaimer,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
113340558339195,muebleria bm,These ads ran without a disclaimer,≤100
104273365371209,Gamma Energía Solar,These ads ran without a disclaimer,≤100
114150670373548,Sentra,These ads ran without a disclaimer,≤100
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100
