Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,987
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,325
120343698070515,Liberální institut,Liberální institut,228
278897495559360,Kraj Vysočina,Kraj Vysočina,216
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,157
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,138
713015556168009,Novinky Czech,These ads ran without a disclaimer,119
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,116
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
567229570370422,Eva Decroix,Decroix Eva,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
108726857444837,České zájmy v EU,DFMG,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
178362315106,European Parliament,European Parliament,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
176618874475277,Martina Ochodnická - poslankyně z Vysočiny,TOP 09,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
101288484695293,Evropská soda,DFMG,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
106248149037837,Whether,These ads ran without a disclaimer,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
106940900140,Kafe.cz - pohoda pro ženy,VLTAVA LABE MEDIA a.s.,≤100
1824133914469306,Ženy.cz,CZECH NEWS CENTER a. s.,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
111858798487028,TSX,These ads ran without a disclaimer,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
90002267161,TOP 09,TOP 09,≤100
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
113743658978459,Meltingpot,Meltingpot,≤100
378827025796132,Peak.cz,Peak.cz,≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
226207821151572,Marek Novák - poslanec zlínského kraje,Marek Novák,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
194467420912201,Já volím děti,Já volím děti,≤100
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
203833483473,Deník Referendum,Denik Referendum,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
1900532106849242,Institut H21,Institute H21,≤100
111041662264882,ČSSD,ČSSD,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,≤100
111617451012493,Libor Turek,ODS,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
343857975108,AFS Mezikulturní programy - Czech Republic,AFS Mezikulturní programy o.p.s.,≤100
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner,≤100
219333261570307,Dita Charanzová,These ads ran without a disclaimer,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
362029244271239,Protext ČTK,ČTK,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
164024787880257,Adapterra,Nadace Partnerství,≤100
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,≤100
43855944703,Svobodní,Svobodní,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
594426030604429,Martin Procházka,Martin Procházka,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
525606624188429,revue Prostor,revue Prostor,≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
124212050978293,Kverulant org,Kverulant org,≤100
103779080972210,Youradio Talk,Youradio Talk,≤100
711658465662315,XTV,XTV,≤100
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100
