Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,188
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
109652028193268,Revizije info,Revizije info,≤100
147315858633088,Istinomjer,Istinomjer,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
111162291568245,Nijaz Helez,OO SDP BiH BUGOJNO,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
2023352371243716,Vildana Bešlija,Vildana Bešlija,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
322599777438,BBD,These ads ran without a disclaimer,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
274629142729439,OO SDP Bugojno,OO SDP BiH Bugojno,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
398067980552180,The Rainforest Company,These ads ran without a disclaimer,≤100
109608420728570,MSD South Eastern Europe,These ads ran without a disclaimer,≤100
105699708610413,The Kyiv Independent,These ads ran without a disclaimer,≤100
107611431847020,Pokret za pravdu i red Nebojša Vukanović - Ugljevik  Lopare  Bijeljina,Darko Marjanovic,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
177694669315988,Nedeljko Ćorić,Недељко Ћорић,≤100
269552470543951,Husein Tokić,Husein Tokić,≤100
717865981730224,Belmin Zukan,Belmin Zukan,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
106937677998846,Pravo na lijek,Pravo na lijek,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
178925535502983,Matthew Fowler,These ads ran without a disclaimer,≤100
107483864336789,I am a Casting Worker,These ads ran without a disclaimer,≤100
109476371475566,Др Љубиша Петровић / Dr Ljubiša Petrović,Др Љубиша Петровић / Dr Ljubiša Petrović,≤100
1899205393647099,TAP Air Portugal,These ads ran without a disclaimer,≤100
307682176615916,ACT2gether,These ads ran without a disclaimer,≤100
100834738093107,THEMOIRè,These ads ran without a disclaimer,≤100
7248739415,YOOX,These ads ran without a disclaimer,≤100
102092095798552,BLink.ba,These ads ran without a disclaimer,≤100
199389214033231,Riječ i djelo,These ads ran without a disclaimer,≤100
1496843297242441,Fernstudium Direkt,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
21552458050,Wazoku,These ads ran without a disclaimer,≤100
1448893352065916,GO SDP BiH Tuzla,GO SDP Tuzla,≤100
231720020225801,BSH Home Appliances,These ads ran without a disclaimer,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
466104626910826,Arnes Avdić,Arnes Avdic,≤100
711102852239902,Catalyst Balkans,These ads ran without a disclaimer,≤100
