Page ID,Page name,Disclaimer,Amount spent (PLN)
851597268265842,Telewizja Kopernik,TELEWIZJA KOPERNIK,114
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
144808095552639,ING Polska,ING Polska,≤100
107478768563531,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,Andrzej ŚLIWKA - Wiceminister Aktywów Państwowych,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
698495676960463,Błażej Poboży,Błażej Poboży,≤100
178362315106,European Parliament,European Parliament,≤100
102811109411234,Do:łącz,Dołącz,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
109597491875058,Adwokat Krzysztof Łątkowski,Adwokat Krzysztof Łątkowski,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
50063176484,TVN24,TVN,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
181104811991414,Nasza Ostróda,Nasza Ostróda,≤100
391098174296294,Super Express,se.pl,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
167106813398123,Michał Kochanowski,Michał Kochanowski,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
102577288350341,Super Biznes,se.pl,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
95661128574,Radio ESKA,Radio ESKA,≤100
276860619087002,Sylwester Tułajew,Sylwester Tułajew,≤100
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
106570071335499,Dariusz Kiński,Dariusz Kiński,≤100
1490825114573569,Anna Ewa Cicholska,Anna Ewa Cicholska,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
521216701360487,MURATOR,MURATOR,≤100
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
328956034420247,Marcin Pawlicki - Radny Miasta Szczecin,Marcin Pawlicki - Radny Miasta Szczecin,≤100
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
173086948664,Infor.pl,Infor.pl,≤100
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,≤100
81885462442,Histmag.org,Histmag.org,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
111993840665768,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,Stowarzyszenie Ks. Piotra Skargi,≤100
306978473587775,Ruch Samorządowy Tak Dla Polski,Ruch Samorządowy Tak Dla Polski,≤100
258394024199313,Centrum Mieroszewskiego,Centrum Dialogu im. Juliusza Mieroszewskiego,≤100
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,≤100
668616343189054,Towarzystwo na rzecz Ziemi,Towarzystwo na rzecz Ziemi,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,≤100
109218848183780,Marek Woźniak,UMWW,≤100
105242644355072,Donum Corde,These ads ran without a disclaimer,≤100
1683534065241470,OKO.press,OKO.press,≤100
2152832788271473,Agnieszka Kurzawa - Radna Miasta Szczecin,Agnieszka Kurzawa - Radna Miasta Szczecin,≤100
136661699751668,Marzena Okła-Drewnowicz,Marzena Okła-Drewnowicz,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
1608898765820336,Vogue Polska,Vogue Polska,≤100
110397612066253,Mariusz Wierny - Suwerenna Polska Kędzierzyn-Koźle,Mariusz Wierny - Suwerenna Polska Kędzierzyn-Koźle,≤100
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,≤100
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,≤100
190536713845,Fundacja JiM,Fundacja JiM,≤100
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna","Katarzyna Stachowicz - samorządowiec, działaczka społeczna",≤100
160978464020426,Sławomir Nitras,Sławomir Nitras,≤100
134909373729723,Tetra Pak Polska,Tetra Pak Polska,≤100
962336330622994,Michał Gzowski,Michał Gzowski,≤100
429223670772200,Smażymy,These ads ran without a disclaimer,≤100
106552182752379,Fortum Polska,Fortum Power and Heat Polska Sp. z o.o.,≤100
609237652802338,Grupa Górażdże,These ads ran without a disclaimer,≤100
110533370636562,Jacek Osuch - Wiceminister Sportu i Turystyki,Jacek Osuch - Wiceminister Sportu i Turystyki,≤100
184234908266647,EURACTIV.pl,EURACTIV.pl,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
222697984491947,Uniwersytet Wrocławski,These ads ran without a disclaimer,≤100
117930759609640,Platforma Przemysłu Przyszłości,Fundacja Platforma Przemysłu Przyszłości,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
102461305793815,Jenprace.info,These ads ran without a disclaimer,≤100
434217760420716,Michał Zasucha,Michał Zasucha,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
2380129042255721,Lubelska Liga Gier Miejskich,These ads ran without a disclaimer,≤100
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,≤100
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
725994874500554,Nasz Las Miejski Gajewo k.Giżycka,Nasz Las Miejski Gajewo k.Giżycka,≤100
990533821012595,Nierealnie,Nierealnie.pl,≤100
101450702962039,Paweł de Dydyński,Paweł de Dydyński,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
112070508557219,Adam Fabian,Adam Fabian,≤100
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,≤100
1437227889827328,Fundacja Dobrych Inicjatyw,Fundacja Dobrych Inicjatyw,≤100
103005732799739,Kamila Maj,Kamila Maj,≤100
110898338585970,Mgboardy,MGBoardy.pl,≤100
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100
1643686859194259,Sebastian Kaleta,Sebastian Kaleta,≤100
110239025687291,Credit Agricole Bank Polska,These ads ran without a disclaimer,≤100
107030019064533,Sebastian Oszczęda - Wójt Gminy Paszowice,Sebastian Oszczęda - Wójt Gminy Paszowice,≤100
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,≤100
102297229546532,Referendum bytomskie 2023,Biuro Referendalne,≤100
699761540194215,Stowarzyszenie im. Tadeusza Regera - pismo Równość,Stowarzyszenie im. Tadeusza Regera,≤100
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,≤100
509503182851070,Collegium Humanum - Lublin,These ads ran without a disclaimer,≤100
109322024122568,Dagmara Adamiak,These ads ran without a disclaimer,≤100
696622867467853,Polska Morska,Polska Morska,≤100
139229279425115,Witold Szabłowski - Notatnik Reportera,Witold Szabłowski - Notatnik Reportera,≤100
207398195946921,Instytut Spraw Obywatelskich,Fundacja Instytut Spraw Obywatelskich,≤100
110368408309408,Jerzy Niedźwiecki - Radny Sejmiku Województwa Opolskiego,Jerzy Niedźwiecki - Radny Sejmiku Województwa Opolskiego,≤100
181039691931794,Instytut Grotowskiego,These ads ran without a disclaimer,≤100
104291779009388,Pojęcie małżeństwa w pryzmacie teorii wymogów imperatywnych,Fundacja Instytut Prawa Ustrojowego,≤100
102262978631607,Busnex Poland,Busnex Poland,≤100
316810098501611,Miasto2077 / Green is Good,Miasto2077 / Green is Good,≤100
113356018705476,Rzeczpospolita,These ads ran without a disclaimer,≤100
102191794893729,Łukasz Kopeć,Łukasz Kopeć,≤100
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100
1752318511650368,Akamai Poland,More Bananas,≤100
106357050731361,Maciej Kopiec,Maciej Kopiec,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100
1479047189015939,Polski Cement,Stowarzyszenie Producentów Cementu,≤100
243106509975711,ALL POLAND DOCUMENTS,These ads ran without a disclaimer,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100
100508029392556,Obywatelu Masz Prawo,Fundacja Instytut Prawa Ustrojowego,≤100
2060246567399214,Drzewo Franciszka,Drzewo Franciszka,≤100
106274574675288,Instytut Prawa Ustrojowego - Fundacja,Fundacja Instytut Prawa Ustrojowego,≤100
345596022549919,Kancelaria Adwokacka Adwokat Beata Patoleta,These ads ran without a disclaimer,≤100
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,≤100
1423219611284965,Krótko w temacie,Krótko w temacie,≤100
425695274282222,Krzysztof Truskolaski - Poseł na Sejm RP,Biuro Poselskie Posła na Sejm RP Krzysztofa Truskolaskiego,≤100
1495224507399671,Łukasz Kropski - Radny - Gmina Siechnice,Łukasz Kropski - Radny - Gmina Siechnice,≤100
108141194805720,Studium Obywatelskie im. Pawła Adamowicza,Fundacja Gdańska,≤100
110127538741122,Nature View,These ads ran without a disclaimer,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
111448404899620,Konsulat Honorowy Republiki Armenii w Zabrzu,These ads ran without a disclaimer,≤100
103437972261356,Wioleta Tomczak,Wioleta Tomczak,≤100
116436081398435,juri_bike,These ads ran without a disclaimer,≤100
150617698324166,Polska Fundacja im. Roberta Schumana,Polska Fundacja im. Roberta Schumana,≤100
1945355729054357,Nowapol - rewitalizacja akwenów,These ads ran without a disclaimer,≤100
114453729684,gazetaprawna.pl,gazetaprawna.pl,≤100
444844953009780,NaszePomorskie,NaszePomorskie,≤100
173873282095,Forsal.pl,Forsal.pl,≤100
152434611621823,Instytut Geofizyki PAN,Semstart sp. z o. o.,≤100
258394024199313,Centrum Mieroszewskiego,These ads ran without a disclaimer,≤100
104355385836018,Ruch Narodowy Przemyśl,These ads ran without a disclaimer,≤100
132731836864646,Freedom Publishing,Freedom Publishing Sp. z o.o.,≤100
618179678235315,wschód,wschód,≤100
