Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,9827
311627208673,WWF UK,WWF UK,5648
102639461303190,Fair Pay For All,Fair Pay For All,5610
408582579294175,UK government,UK Government,3901
7715002593,UNICEF UK,Unicef UK,2966
713179875369048,London Gov,The Greater London Authority,2926
6233536938,War Child UK,War Child UK,2884
9250349228,Greenpeace UK,Greenpeace UK,2466
10677003998,Shelter,Shelter,2465
7214031395,Oxfam Great Britain,Oxfam Great Britain,2441
10499876484,Compassion in World Farming,Compassion in World Farming,1951
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1801
799576543492660,The Week Junior,The Week Junior,1790
13047522725,Crimestoppers,Crimestoppers,1758
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1535
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1530
841894835830532,Electoral Commission UK,Electoral Commission UK,1397
25749647410,The Labour Party,The Labour Party,1300
8422578815,Soil Association,Soil Association,1217
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,1061
514212165305248,Leigh Day,Leigh Day,1004
10114144851,NSPCC,NSPCC,889
7527864602,WaterAid UK,WaterAid UK,791
1613092172114946,DWP Digital,Department for Work and Pensions,760
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,748
19895907944,CAFOD,CAFOD,681
35671512696,World Animal Protection UK,World Animal Protection UK,664
139695000173,Good Energy,Good Energy,660
260012884055691,Metropolitan Police Service,Metropolitan Police Service,648
268801635305,Breast Cancer Now,Breast Cancer Now,644
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,621
97116898596,Sightsavers,Sightsavers,597
103662352102391,Family Debt Help,Ian Keith Parsons,595
107310464728068,Britain Remade,BRM Futures Limited,590
121936349543,World Vision UK,World Vision UK,570
112712550420527,Ekō UK,SumOfUs,563
1586251881644270,Keir Starmer,The Labour Party,548
59367068326,The Ramblers,The Ramblers,546
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",546
21242962092,ClientEarth,ClientEarth,540
54779960819,United Nations,United Nations with Facebook Ad Credits,530
122052607808255,CAGE,CAGE,526
158077247591710,Refuge,Refuge,498
7624294394,Amnesty International UK,Amnesty International UK,473
185677149392,HM Armed Forces,Ministry of Defence,467
116625838402686,FareShare,FareShare,454
192492137520412,HETAS,HETAS,442
92091819033,Ministry of Defence,Ministry of Defence,435
117476785190,Save the Children UK,Save the Children UK,427
7043497714,Christian Aid,Christian Aid,424
177855115588808,The Week UK,The Week UK,388
220543443746,International Rescue Committee - UK,International Rescue Committee UK,385
112712550420527,Ekō UK,Ekō,376
9580139707,Battersea,Battersea,312
101958682650112,ESG UK,Energy Saving Grants,310
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),300
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,293
274651352565844,Oltco Ltd,Oltco Ltd,291
47612991154,Dignity in Dying,Dignity in Dying,286
156483561056782,Magic Breakfast,Magic Breakfast,284
195754307110390,Right To Life UK,Right To Life UK,280
241312696375349,National Education Union,National Education Union,279
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,277
1660600037490738,Guardian Labs,Guardian Labs,261
401847960644025,Extinction Rebellion UK,Extinction Rebellion,258
358126247463,Speech and Language UK,Speech and Language UK,246
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,244
246872175166,Action Against Hunger UK,Action Against Hunger UK,243
18044497940,Plan International UK,Plan International UK,242
18168505158,The Woodland Trust,Woodland Trust,240
40952091012,Asthma + Lung UK,Asthma + Lung UK,239
13695746395,Guide Dogs UK,Guide Dogs,230
100789682411019,Продължаваме Промяната - Великобритания и Северна Ирландия,Ivaylo Plamenov Kostadinov,219
40409120801,Refugee Council,Andrea Corinaldesi,218
2558329857727118,Families In Debt,Families in debt,217
1046117708754519,Care4Calais,Care4Calais,205
18366996074,War on Want,War on Want,192
169042736456594,All Out,All Out,191
215907465093956,Somerset County Council,Somerset County Council,187
108951391565231,Help to Heat,Huw John Llewellyn,185
202798122688,Chatham House,Chatham House,185
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,184
1375275242695056,National Crime Agency,National Crime Agency,179
249209468838241,Good Law Project,Good Law Project,173
39605200520,ActionAid UK,ActionAid UK,172
208573062515662,Freedom from Torture,Freedom from Torture,169
290498754454402,European Movement UK,European Movement UK,164
54605029793,British Medical Association,British Medical Association,160
7950759473,Cancer Research UK,Cancer Research UK,159
7525251658,Virgin Unite,Virgin Unite,159
13533633585,National Trust,National Trust,159
195862730553,Recycle Now,Recycle Now,147
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,144
110538548040758,Care2 UK,John Ayling & Associates,139
10986039307,VSO,VSO,138
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,137
7231383046,RSPCA (England & Wales),RSPCA,133
113406386878484,FairChecks,FairChecks,131
3190660567626119,Dad’s In Debt.,Dadsindebt,131
685018844928882,Labour North,The Labour Party,130
126261804063269,Surrey County Council,Surrey County Council,128
18933990398,Stonewall,Stonewall UK,124
137385490131,Electoral Reform Society,Electoral Reform Society,123
353224381469808,ifaw,IFAW,120
358706239805,Scope,Scope,117
11055104471,ONE,ONE Against Poverty (UK),116
267848296697659,British Transport Police,These ads ran without a disclaimer,113
490007667679401,Hugh James,Hugh James,111
26698813123,British Red Cross,British Red Cross,109
110100268235797,Hyphen,Link Media Corporation Ltd,103
9695206314,Sustrans,Sustrans,101
116410721348434,Liberate Liverpool,Liberate Liverpool,≤100
178151678649,Simply Business,Simply Business,≤100
102639461303190,Fair Pay For All,Maddison Clarke,≤100
346684596111093,KinKind,KinKind Ltd,≤100
6708565748,CBM UK,CBM UK,≤100
99745777276,Porchlight,Porchlight,≤100
113728932022446,Internet Watch Foundation,Internet Watch Foundation,≤100
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,≤100
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100
77680316823,Finisterre,Finisterre,≤100
111339325988454,The Coders Guild,The Coders Guild,≤100
321249061618806,Cllr Louise Gittins - Leader of Cheshire West,Cheshire West Labour,≤100
448590345155714,Ipswich Conservatives,Ipswich Conservatives,≤100
352254431506201,Shout Out UK,Shout Out UK,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
110810800743454,Sizewell C,Sizewell C,≤100
108995912015327,Energy Advice London,Energy Advice London,≤100
158845110844485,British Deaf Association,British Deaf Association,≤100
601388547012748,Ecologi,Ecologi,≤100
37981137361,The Children's Society,The Children's Society,≤100
6707857033,Global Justice Now,Global Justice Now,≤100
175584152579855,Unite the union,Unite the union,≤100
158365557945,Unseen & the Modern Slavery Helpline,Unseen UK,≤100
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100
100579429217583,Bridget Kelly - East Ecclesfield Campaigner,Bridget Kelly - East Ecclesfield Campaigner,≤100
102987482444835,Heidi Alexander for South Swindon,Heidi Alexander,≤100
1442281879390484,Conservatives - Thurrock & Basildon,Basildon and Thurrock Conservatives,≤100
183578656917,Wellcome Trust,Wellcome Trust,≤100
490858150969676,5Pillars,5Pillars,≤100
108906498687347,Knife Sentence,Knife Sentence,≤100
569834799727730,National Grid UK,National Grid UK,≤100
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100
363954377093123,Yorkshire Smokefree,Yorkshire Smokefree,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
106631184620192,The Tenant Support Helpline,Tenant Support Helpline,≤100
71409503111,Manchester City Council,Manchester City Council,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
1410613969166253,Peterborough Conservatives,Peterborough Conservatives,≤100
534885943588168,Cllr Nicky Brennan- Sparkhill Ward,Nicky Brennan for West Midlands Mayor,≤100
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100
100854403381908,Pay Justice,Pay Justice,≤100
163277273712719,Oxford Plastics,Oxford Plastics,≤100
38241997652,Lymphoma Action,Lymphoma Action,≤100
120712674673605,Plymouth City Council,Plymouth City Council,≤100
1536244863288071,Terravesta,Terravesta,≤100
92991708377,Staffordshire Police,Staffordshire Police,≤100
107095708915479,Support Jimmy Lai,Electica ltd,≤100
102161684540123,Devon Climate Emergency,Devon County Council,≤100
285638551575013,Al-Ayn Social Care Foundation - UK,Al-Ayn Social Care Foundation,≤100
125055554176404,Indesit,Indesit,≤100
113389667191398,ROOT ZERO,Puffin Produce,≤100
112298001661027,Spotdif UK,These ads ran without a disclaimer,≤100
169752493036356,Forestry England,Forestry England,≤100
1591920221104299,More Than A Score,National Education Union,≤100
105843301509340,Niamh Sweeney,Niamh Sweeney,≤100
163862575762,Embrace the Middle East,Embrace the Middle East,≤100
101183108039162,P1vital,P1vital,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
107274939320795,Portsmouth City Council,Portsmouth City Council,≤100
249618799243125,,South Norfolk Conservatives,≤100
107688404872016,Cllr Robin Stephens for Cobham & Downside,Mr Jaakko Matti Alanko,≤100
103931545974824,,Fylde Independent,≤100
105411905372844,Free to Switch,Shared Voice,≤100
105213446201178,International Justice Mission,International Justice Mission,≤100
1701849696765542,Prysmian UK,Prysmian UK,≤100
103216101078525,The LEP,Leeds City Region Enterprise Partnership,≤100
1599913170283989,Torbay Conservatives,Torbay Conservative Association,≤100
405878589875004,Aid 4 Ummah,Aid 4 Ummah,≤100
166917856704286,Essex County Council,Essex County Council,≤100
228393814606663,West of England Combined Authority,West of England Combined Authority,≤100
105815175710579,New City Trade Skills,New City College,≤100
313376249090900,The Humane League UK,The Humane League UK,≤100
1721275931466984,The Reclaim Party,The Reclaim Party,≤100
216412798461590,TCV - The Conservation Volunteers,TCV - The Conservation Volunteers,≤100
100396318770585,Oltco Ltd,Oltco Ltd,≤100
437468390068879,David Pinto-Duschinsky for Hendon,The Labour Party. Promoted by Lee Griffiths on behalf of David Pinto-Duschinsky,≤100
501102899913552,HarperCollins Publishers UK,HarperCollins Publishers Limited,≤100
698773137204706,Give My View,Built-ID,≤100
107582715996851,SPUC (Society for the Protection of Unborn Children),SPUC (Society for the Protection of Unborn Children),≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
89151782746,Fauna & Flora International,These ads ran without a disclaimer,≤100
103132065651601,Oltco Ltd,Oltco Ltd,≤100
349596960793,Leeds City Council,Leeds City Council,≤100
111654016067,Staffordshire University,Staffordshire University,≤100
107675995272328,Westmorland and Furness Council,Westmorland and Furness Council,≤100
284245658291357,Leukaemia Care,Leukaemia Care,≤100
102563495226123,Oltco Ltd,Oltco Ltd,≤100
534501720220577,Transform Trade,Transform Trade,≤100
20186429434,Hope and Homes for Children,Hope and Homes for Children,≤100
1863944713844924,Best For Britain,Best for Britain,≤100
141500959223137,I love Oldham,Oldham Council,≤100
122567681155057,Renault Truck Commercials,Renault Truck Commercials Ltd,≤100
101876585640303,Oltco Ltd,Oltco Ltd,≤100
45986010500,Barnardo's,Barnardo's,≤100
226778410736412,Royal Borough of Greenwich,These ads ran without a disclaimer,≤100
100574382093839,South Hams Climate Action Network,South Hams Climate Action Network,≤100
103835971750,Orbis UK,Orbis UK,≤100
107034431979369,United24,These ads ran without a disclaimer,≤100
804917826282199,Elmbridge Liberal Democrats,Jaska Alanko,≤100
111503161740182,AGBI,AGBI,≤100
1443993169167287,Bedford Borough Council,Bedford Borough Council,≤100
102339332569092,Padbury Brook Solar Farm,Padbury Brook Solar Farm,≤100
8555757947,Tearfund,Tearfund,≤100
26806660922,Humanists UK,Humanists UK,≤100
1731766737063825,Greenspark,Greenspark,≤100
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100
102220332025739,Centre for Ageing Better,Centre for Ageing Better,≤100
404114017051274,The Proud Trust,The Proud Trust,≤100
848938305316075,The National College,National Education Group Ltd,≤100
390810964305378,World Travel & Tourism Council,World Travel & Tourism Council,≤100
207291075951288,News & Star / The Cumberland News,These ads ran without a disclaimer,≤100
269383906869137,VERCIDA,Vercida,≤100
134213516600832,Logistics UK,Logistics UK,≤100
120235764665422,Broxtowe Borough Council,Broxtowe Borough Council,≤100
303381303198329,Local Government Boundary Commission for England,LGBCE,≤100
104341249161324,Norwich Renters Collective,Norwich Renters Collective,≤100
6574632957,Unlock Democracy,Unlock Democracy,≤100
105057779144316,Balance Power,Balance Power,≤100
124099877646114,Hotels.com,These ads ran without a disclaimer,≤100
28750720737,Derby City Council,Derby City Council,≤100
228324890907326,Northumbrian Water,Stephen David Davidson,≤100
85549822738,Peace Direct,Peace Direct,≤100
115914045206445,Tunbridge Wells Labour Party,Tunbridge Wells Labour Party,≤100
121956537496618,,Christopher Kenneth Mountain,≤100
108571731889600,Oltco Ltd,Oltco Ltd,≤100
489269304794278,Leeds International Festival of Ideas,Leeds International Festival,≤100
97708339756,Action for Children,Action for Children,≤100
208411345454,Manchester City,These ads ran without a disclaimer,≤100
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100
247216292569,World Horse Welfare,World Horse Welfare,≤100
484347364910183,Tate Collective,Tate Collective,≤100
106838537836466,Oltco Ltd,Oltco Ltd,≤100
87993564181,London Wildlife Trust,London Wildlife Trust,≤100
349529338419493,Energy and Utilities Jobs,Joanne Hill,≤100
398703000654,Cambridge City Council,Cambridge City Council,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100
125695284110771,Hertfordshire County Council,Hertfordshire County Council,≤100
103913918848529,Project CÜRV,Project CÜRV,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
842141949184048,Elmet and Rothwell Green Party,Keith Edward Hale,≤100
904219376634136,Labour for Hertsmere,Hertsmere Constituency Labour Party,≤100
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministires,≤100
468808020190107,Kinson Conservatives,Bournemouth West Conservatives,≤100
36605341772,Calderdale Council,Mark Antony Broadbent,≤100
6406164817,Viva!,Viva! Vegan Charity,≤100
301436096943410,Beavan 4 Suffolk,David Beavan,≤100
111327401886686,,Jonathan Michael Cook,≤100
97283538614,Cool Earth,Cool Earth,≤100
108385790816204,Oltco Ltd,Oltco Ltd,≤100
230435120838856,"Cllr Keith Evans, Independent Blenheim Park Ward","Cllr Keith Evans, Independent Blenheim Park Ward",≤100
100683069449483,Oltco Ltd,Oltco Ltd,≤100
1044234978973335,Factor 8,Factor 8,≤100
114937633750473,Oltco Ltd,Oltco Ltd,≤100
155005461199167,Canterbury City Council,Canterbury City Council,≤100
109324415039999,Oltco Ltd,Oltco Ltd,≤100
105579725420482,Oltco Ltd,Oltco Ltd,≤100
102881531374140,Oltco Ltd,Oltco Ltd,≤100
108241274164259,Oltco Ltd,Oltco Ltd,≤100
2386526881419158,USR Marea Britanie,Uniunea Salvati Romania,≤100
101399991321605,Edmonton & Bush Hill Park Conservatives,Mr James Andrew Hockney,≤100
