Page ID,Page name,Disclaimer,Amount spent (CAD)
625254780822339,CUPE Manitoba,CUPE MB,622
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,294
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,182
1391594234280994,"Liquor, Gaming and Cannabis Authority of Manitoba","Liquor, Gaming and Cannabis Authority of Manitoba",≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
181477762000062,Department of Justice Canada,Department of Justice Canada,≤100
99838903265,CPAWS Manitoba,CPAWS Manitoba,≤100
172145722975250,PressProgress,PressProgress,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
111176008261790,West Coast Now,West Coast Now,≤100
1530293140634544,"No Options, No Choice","No Options, No Choice Project",≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
6695079125,TD,TD Bank Canada,≤100
1671097993122619,Children Believe,Children Believe,≤100
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
158964000786640,Arthur V. Mauro Institute for Peace & Justice,Arthur V. Mauro Institute for Peace & Justice,≤100
572892516092329,"Yvan Baker, MP",Yvan Baker,≤100
107670711947328,Only One CA,"Only One, Inc.",≤100
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,≤100
105754167560390,Sumofus Canada,SumOfUs,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
404258216369355,Fisher River Cree Nation,Fisher River Cree Nation,≤100
101488322839614,Selam Debs - The Antiracism Course,Selam Debs-The Antiracism Course,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
263547640436466,PC Party of Manitoba,"the Financial Officer, PC Party of Manitoba",≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
168973503131279,Mission Old Brewery,Mission Old Brewery,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
163336718421,PSAC - AFPC,PSAC-AFPC,≤100
140961138903,The Globe and Mail,These ads ran without a disclaimer,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
1422990784605742,iA Financial Group (Industrial Alliance),iA Financial Group (Industrial Alliance),≤100
278388139026064,Patrick Brown,Patrick Brown,≤100
985797494956599,The News Forum,The News Forum,≤100
111231197686977,The Breach,The Breach,≤100
114396794872407,CanGlobal,These ads ran without a disclaimer,≤100
198161003562116,Vancouver Humane Society,Vancouver Humane Society,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
108918301191,Winnipeg Cinematheque,Winnipeg Cinematheque,≤100
142208566054,YMC,Ehm & Co Communications - YMC,≤100
109507830610903,Woken Promises,Mavros Whessell,≤100
49530722523,Ecojustice,Ecojustice,≤100
209259539511350,Sors de ta bulle,Sors de ta bulle,≤100
250592478295316,C2C Journal,C2C Journal,≤100
394745970602999,The Council of Canadians,The Council of Canadians,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
551101131576973,Ministère de la Justice Canada,Ministère de la Justice Canada,≤100
2138477093045657,Department of Finance Canada,These ads ran without a disclaimer,≤100
1242717912408041,Stephanie Kusie,"the Office of Stephanie Kusie, MP",≤100
151918001547271,California Wines,California Wines Canada,≤100
110431427159816,Keren Kayemeth LeIsrael - Jewish National Fund,These ads ran without a disclaimer,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
105020357850802,Pivot,Pivot,≤100
