Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,1959
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,1372
746791565355599,SejaVero,Karem De Vargas Ferreira,1177
614016465286603,CPERS/Sindicato,CPERS/Sindicato,1145
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",872
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,826
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,703
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,512
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,395
159103797542,Greenpeace Brasil,Greenpeace Brasil,314
123890651548764,Roche Brasil,These ads ran without a disclaimer,290
171169022896525,Guaraná Antarctica,Ambev,223
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,204
224777780881144,Visão Mundial,Visão Mundial,195
112830251033781,Tiger,GRUPO HEINEKEN,164
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,154
124632230915020,Luciana Genro,Luciana Krebs Genro,152
101189854802059,Revista Oeste,Revista Oeste,131
435467973165066,Fundação Ulysses Guimarães Nacional,Fundacao Ulysses Guimaraes,129
769753176473124,Juvir Costella,Juvir Costella,106
1729583287065210,Vereador Jefferson Otto,Jefferson Otto Da Silva,106
212423668965384,Heitor Schuch,Heitor Schuch,≤100
106812122300948,Angela Mendez,These ads ran without a disclaimer,≤100
1477105045931772,Vereador Armando,Luis Azambuja,≤100
110418455214538,Bernardo K.,Filhos do Trovão,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
394517827279852,Alceu Moreira,Alceu Moreira Da Silva,≤100
104321959207126,Proamb Montenegro,FUNDAÇÃO PROAMB,≤100
105153425816557,Cress Presente e Forte CHAPA 2,Cress Presente e Forte CHAPA 2,≤100
1698457923556593,SomosCoop,These ads ran without a disclaimer,≤100
198849783539777,Buscofem,Buscofem,≤100
104498669210628,Gustavo Rodrigenes,Assinatura Direito,≤100
153628338095740,Zé Nunes,Jose Sidney Nunes De Almeida,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
112485056848551,Pablo Melo,Pablo Melo,≤100
298903703477524,União Europeia no Brasil,Delegação da União Europeia no Brasil,≤100
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,≤100
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,≤100
250817031788413,Covatti Filho,Covatti Filho,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
358384060944062,Prefeitura do Rio Grande,AD3Plus,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
327843258080241,highspacetattoo,These ads ran without a disclaimer,≤100
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,≤100
316507758393761,Lu Marini,These ads ran without a disclaimer,≤100
104738421003389,InvestNews BR,Easynvest,≤100
780458271981477,Prefeitura de Gravataí,AD3Plus,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
258088921369,TOTVS,TOTVS,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
154650907977540,Paulo Mantovani,Paulo Cesar De Souza Mantovani,≤100
350875841718469,Sindicato dos Metroviários,SindimetrôRS,≤100
1449509425352173,Junior Legrazie,These ads ran without a disclaimer,≤100
104695982501298,Brasil Notícias,Diogo Fortuna Reboucas,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
321913575134786,Rodrigo Zucco,Rodrigo Lorenzini Zucco,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
252808465168613,Vereador Gilson,Vereador Gilson,≤100
113165042099382,Brasil 61,Brasil 61,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
106812122300948,Angela Mendez,Angela Mendez,≤100
348939091886220,Jornal Repercussão,Jornal Repercussão,≤100
403991616637353,MEU TUDO,These ads ran without a disclaimer,≤100
188766024500202,Prefeitura de Novo Hamburgo,Prefeitura de Novo Hamburgo,≤100
108147365877214,Canal Futura,Fundação Roberto Marinho,≤100
254048208839562,Tesouro Direto,These ads ran without a disclaimer,≤100
552483638152177,Giovani Cherini,Deputado Cherini,≤100
110432245313133,Joao Bragan,These ads ran without a disclaimer,≤100
828433457227421,Clínica Maranatha,These ads ran without a disclaimer,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
132041993540289,"LENZ, MACEDO & SEGA ADVOGADOS ASSOCIADOS",Mauricio Santos,≤100
113005112093720,Aldo Solar,Aldo Solar,≤100
100602438433168,Vereador Ezequiel Peixoto,Vereador Ezequiel Peixoto,≤100
1365591236839135,Kirsten Energia,These ads ran without a disclaimer,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
540247616482635,Nohs Somos,Nohs Somos,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
422665284772249,Fernando Ulrich,Liberta Agentes Autonomos de Investimentos S/s LTDA,≤100
112778851729160,Longevidade e Saúde Pública,GROWTH HUB DIGITAL LTDA,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
726792094131244,Césinha,Cesar Brizolara,≤100
109785372399873,IAB - Instituto dos Advogados Brasileiros,Instituto dos Advogados Brasileiros,≤100
111116678305528,Walas Douglas,These ads ran without a disclaimer,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
332744796877450,Valdeci Oliveira,Página Valdeci Oliveira,≤100
114057657982658,PSOLnasredes,Yuri Aaron Gomes Stipler,≤100
154846982013131,Vereador Jorge Willian,Jorge Willian Feistler,≤100
2323904661180742,All Out Brasil,All Out,≤100
456580098466417,Voto Certo,Voto Certo,≤100
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,≤100
101275371333153,Leandro Horlle,Leandro Marciano Horlle,≤100
110284894930197,Arquitetura de Campanha,These ads ran without a disclaimer,≤100
312346012193237,Profª Luci Tia da Moto,Profª Luci Tia da Moto,≤100
308976223304,Tintas Coral,Akzonobel,≤100
231911221593621,Luisinho do Espigão,Luis Antonio Menezes De Souza,≤100
104723422303077,Cechin Engenharia,Sergio Roberto Cechin,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,≤100
333720355130,Petrobras,Petrobras,≤100
526468514527407,Casaflor,These ads ran without a disclaimer,≤100
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,≤100
107742651063250,Academia de Pesquisa,Academia Brasileira de Formação e Pesquisa,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
1119025734836220,Luciano Bertinetti,Luciano Bertinetti,≤100
106623079444681,INLEGIS,INLEGIS,≤100
100372545422728,Gazeta do Povo Negócios,EDITORA GAZETA DO POVO S/A,≤100
379287002146097,Câmara Carlos Barbosa,Câmara de Vereadores de Carlos Barbosa,≤100
114545680471703,Pedro Quintanilha - Mentalidade Empreendedora,Eduardo Lima Ferreira,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
173480706086444,The Nature Conservancy Brasil,The Nature Conservancy Brasil,≤100
263199020531986,JOTA,JOTA,≤100
282802611759257,MidiaJur - Jornalismo Plural,Midiajur,≤100
105427358022051,Marcos Friedrich,Marcos Antonio Friedrich,≤100
365328780221103,Museu da Pessoa,These ads ran without a disclaimer,≤100
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,≤100
115172553721431,Perfil Brasil,Grupo Perfil,≤100
101781449509803,Tenha Cidadania Italiana,These ads ran without a disclaimer,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
1490922331155430,Unicursos Curitiba,UNICURSOS CAPACITAÇAO E TREINAMENTOS LTDA,≤100
127449717414907,COFIP,COFIP RS,≤100
144522665592650,DevMedia,DevMedia,≤100
132804480113814,PwC Brasil,PwC Brasil,≤100
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100
347742876973,ADPF - Associação Nacional dos Delegados de Polícia Federal,Associação Nacional dos Delegados de Polícia Federal,≤100
446633805423159,Instituto Vera Cruz,Instituto Vera Cruz,≤100
109918909035681,Cerveja Brahma Oficial,Ambev,≤100
100797945004963,Vereador Edilson Santos,Douglas Guedes,≤100
489012484462741,Abrasel,Abrasel,≤100
158198544337175,Glauber Braga,Glauber Braga,≤100
667463076729677,UniGospel,UniGospel,≤100
633578433500190,Rede Essent Jus,ESSENT JUS CONTABILIDADE E CONSULTORIA LTDA,≤100
1632845003624410,Lúcio Sorge,Lucio Sorge,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
884623401576910,Vereador Schumacher,William Schumacher Luz,≤100
778733512225813,ABIMO,ABIMO,≤100
755979534560972,Instituto Liberta,Instituto Liberta,≤100
106168771144813,Ibitu Energia,These ads ran without a disclaimer,≤100
103809779034193,Valeriote Cursos e Consultoria,Valeriote Cursos e Consultoria,≤100
344484892246127,CCE - PUC- Rio,FACULDADES CATOLICAS,≤100
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,≤100
